age_of_driver,marital_status,safty_rating,annual_income,high_education_ind,address_change_ind,past_num_of_claims,witness_present_ind,liab_prct,policy_report_filed_ind,claim_est_payout,age_of_vehicle,vehicle_price,vehicle_weight,age_is_outlier,is_young_driver,is_senior_driver,safety_risk_score,low_safety_flag,is_low_income,is_high_income,log_annual_income,is_repeat_claimer,is_serial_claimer,is_extreme_claimer,log_past_claims,witness_absent,witness_unknown,no_verification,full_liability_flag,zero_liability_flag,extreme_liability_flag,no_police_report,zero_payout_claim,log_claim_payout,high_payout_flag,extreme_payout_flag,accident_parking,accident_highway,accident_local,log_vehicle_price,log_vehicle_weight,price_per_weight,residual_value_ratio,estimated_residual_value,payout_to_residual_ratio,over_value_claim_flag,payout_to_price_ratio,high_payout_ratio_flag,old_vehicle_flag,old_vehicle_high_claim,new_vehicle_flag,new_vehicle_high_claim,veh_size_Large,veh_size_Medium,veh_size_nan,vehicle_to_income_ratio,overpriced_vehicle_flag,payout_to_income_ratio,low_income_overpriced_vehicle,low_income_high_claim,no_witness_no_report,repeat_no_witness,living_status_rent,unstable_lifestyle,expensive_vehicle_flag,young_expensive_vehicle,channel_broker,channel_online,broker_no_report,unsafe_full_liability,income_safety_interaction,claim_month,claim_year,claim_quarter,claim_day,is_weekend_claim,is_monday_claim,day_of_week_num,day_of_week_sin,day_of_week_cos,month_sin,month_cos,is_month_end_claim,is_year_end_claim,is_winter_claim,is_summer_claim,weekend_no_witness,zip_fraud_rate_oof,is_high_risk_zip_oof,composite_risk_score,risk_grade,fraud
42,1.0,52,61813,1,0,0,0,76,0,0.0,6,24862.28900343232,20592.95669,0,0,0,48,1,0,0,11.031885155006929,0,0,0,0.0,1,0,1,0,0,0,1,1,0.0,0,0,0,0,1,10.121147657336715,9.932752947174764,1.2073200257978594,0.5,12431.14450171616,0.0,0,0.0,0,1,0,0,0,1,0,0,0.402217802129489,0,0.0,0,0,1,0,1,0,0,0,1,0,1,0,2967024,1,2015,1,16,0,0,4,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0,0,1,0,0,0.2177777777777778,1,6,2,1.0
56,1.0,90,100607,1,1,0,0,15,1,0.0,2,15000.0,11292.44921,0,0,0,10,0,0,0,11.518987056348823,0,0,0,0.0,1,0,1,0,0,0,0,1,0.0,0,0,1,0,0,9.61587214452889,9.331978120670978,1.3283212277269723,0.9,13500.0,0.0,0,0.0,0,0,0,0,0,1,0,0,0.14909499338864002,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1006070,2,2015,1,8,1,0,6,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0,0,1,0,1,0.1676117496807152,0,4,1,0.0
41,0.0,75,79100,0,1,11,0,11,0,0.0,20,15000.0,27873.67639,0,0,0,25,0,0,0,11.278480795900865,1,1,0,2.4849066497880004,1,0,1,0,0,0,1,1,0.0,0,0,0,1,0,9.61587214452889,10.235473899367676,0.5381421449250691,0.05,750.0,0.0,0,0.0,0,1,0,0,0,1,0,0,0.18963337547168607,0,0.0,0,0,1,1,1,1,0,0,0,0,0,0,1977500,5,2015,2,27,0,0,2,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,1,0,0,0,0,0.11919753086419754,0,7,2,0.0
65,0.0,85,111156,1,0,0,0,97,0,0.0,1,33363.74410930484,32089.77698,0,0,0,15,0,0,1,11.618698895367029,0,0,0,0.0,1,0,1,0,0,1,1,1,0.0,0,0,0,0,1,10.415255055873406,10.37632394633805,1.0397000929317504,1.0,33363.74410930484,0.0,0,0.0,0,0,0,1,0,0,0,0,0.30015243539714176,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,1667340,5,2015,2,3,1,0,6,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,0,0,0,0,1,0.18788671023965142,1,6,2,0.0
59,1.0,90,56515,1,1,9,0,55,1,2189.02,9,21968.908705765378,13394.9305,0,0,0,10,0,0,0,10.942279062885698,1,1,0,2.302585092994046,1,0,1,0,0,0,0,0,7.691665955188937,0,0,0,0,1,9.997429009965625,9.50270624578478,1.6400912796169629,0.19999999999999996,4393.781741153075,0.498208634033633,0,0.09964172682486891,0,1,0,0,0,0,1,0,0.38872704070382463,0,0.0387334336010133,0,0,0,1,0,0,0,0,1,0,0,0,565150,6,2016,2,18,1,0,5,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0,0,0,1,1,0.18788671023965142,1,6,2,0.0
37,1.0,72,88766,1,1,0,0,99,1,2283.78,1,15000.0,8871.641743,0,0,0,28,0,0,0,11.393770238290212,0,0,0,0.0,1,0,1,0,0,1,0,0,7.734025018605553,0,0,0,0,1,9.61587214452889,9.09072785993545,1.6907806280776254,1.0,15000.0,0.15225199998984987,0,0.15225199998984987,0,0,0,1,0,1,0,0,0.1689836198525451,0,0.025728094089789696,0,0,0,0,1,0,0,0,0,0,0,0,2485448,5,2015,2,20,0,0,2,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0.14627160493827163,0,3,1,0.0
68,0.0,71,58529,0,0,0,0,14,1,5529.14,1,15000.0,13354.40948,0,0,1,29,0,0,0,10.977294722285267,0,0,0,0.0,1,0,1,0,0,0,0,0,8.61796841065162,1,0,1,0,0,9.61587214452889,9.499676786249607,1.1232245065827333,1.0,15000.0,0.3686093333087594,0,0.3686093333087594,0,0,0,1,1,0,0,0,0.25628321002825466,0,0.0944683831930416,0,0,0,0,0,0,0,0,0,1,0,0,1697341,3,2016,1,9,0,0,2,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0,0,0,0,0,0.1935648148148148,1,3,1,0.0
52,1.0,31,89564,1,0,12,0,96,0,0.0,1,15000.0,29301.18017,0,0,0,69,1,0,0,11.402719897649202,1,1,0,2.5649493574615367,1,0,1,0,0,1,1,1,0.0,0,0,0,0,1,9.61587214452889,10.285417200769404,0.5119247727381923,1.0,15000.0,0.0,0,0.0,0,0,0,1,0,0,0,0,0.16747800455353182,0,0.0,0,0,1,1,1,0,0,0,1,0,1,0,6179916,9,2015,3,25,0,0,4,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,1,0,0,0,0,0.17422222222222222,0,8,2,0.0
44,0.0,84,103926,1,1,0,0,93,0,0.0,11,15000.0,10760.64444,0,0,0,16,0,0,1,11.551444008583244,0,0,0,0.0,1,0,1,0,0,1,1,1,0.0,0,0,0,1,0,9.61587214452889,9.283743651034897,1.3939685566458537,0.05,750.0,0.0,0,0.0,0,1,0,0,0,0,0,0,0.14433346804318137,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,1662816,10,2015,4,12,0,1,0,0.0,1.0,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0.1101404853128991,0,5,1,0.0
51,1.0,95,77852,1,0,0,1,69,0,0.0,1,33881.465168814626,27306.42413,0,0,0,5,0,0,0,11.262577712165138,0,0,0,0.0,0,0,0,0,0,0,1,1,0.0,0,0,0,0,1,10.43065290789037,10.214913890356245,1.2407873329100685,1.0,33881.465168814626,0.0,0,0.0,0,0,0,1,0,0,0,0,0.43520352936828116,0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,389260,9,2016,3,12,0,1,0,0.0,1.0,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0.06005167958656331,0,2,0,0.0
54,0.0,85,71126,1,1,0,0,94,1,3594.9,4,15000.0,24644.91024,0,0,0,15,0,0,0,11.172222290541194,0,0,0,0.0,1,0,1,0,0,1,0,0,8.187549586528535,1,0,0,0,1,9.61587214452889,10.112366252521136,0.60864494345147,0.7,10500.0,0.34237142853882174,0,0.23965999998402265,0,0,0,0,0,1,0,0,0.2108933442030918,0,0.050542698871712984,0,0,0,0,0,0,0,0,0,0,0,0,1066890,12,2015,4,3,0,0,3,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,0,1,1,0,0,0.19380471380471379,1,4,1,0.0
51,1.0,73,93767,1,1,0,0,47,0,78.93,1,52033.4645642117,19832.53408,0,0,0,27,0,0,0,11.448578925403016,0,0,0,0.0,1,0,1,0,0,0,1,0,4.381151251637927,0,0,0,0,1,10.859661558102841,9.89512942449506,2.623641757109642,1.0,52033.4645642117,0.0015169084099921854,0,0.0015169084099921854,0,0,0,1,0,1,0,0,0.5549229959757355,0,0.0008417673595098302,0,0,1,0,0,0,1,0,1,0,1,0,2531709,8,2015,3,21,0,0,4,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,0,0,0,1,0,0.12215749730312837,0,5,1,0.0
43,0.0,90,59712,1,0,0,0,53,1,10900.4,1,36132.28180681831,28093.43183,0,0,0,10,0,0,0,10.997305031119303,0,0,0,0.0,1,0,1,0,0,0,0,0,9.29664650033645,1,1,0,0,1,10.494969653307994,10.243326680170425,1.2861469550668336,1.0,36132.28180681831,0.30168036599452647,0,0.30168036599452647,0,0,0,1,1,1,0,0,0.6051092210311696,0,0.18254957127239835,0,0,0,0,0,0,0,0,1,0,0,0,597120,8,2016,3,22,0,1,0,0.0,1.0,-0.8660254037844385,-0.5000000000000004,0,0,0,1,0,0.16504273504273506,0,1,0,0.0
56,1.0,78,78564,1,1,2,1,100,1,0.0,1,15000.0,48577.01107,0,0,0,22,0,0,0,11.271681586624233,1,0,0,1.0986122886681098,0,0,0,1,0,1,0,1,0.0,0,0,1,0,0,9.61587214452889,10.790926260384161,0.30878803922448106,1.0,15000.0,0.0,0,0.0,0,0,0,1,0,0,1,0,0.19092714220010532,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1728408,12,2015,4,3,0,0,3,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,0,1,1,0,0,0.14867102396514162,0,5,1,0.0
42,1.0,89,94886,0,1,19,0,100,0,4826.89,4,37269.96413703129,22612.04532,0,0,0,11,0,0,0,11.46044198891317,1,1,1,2.995732273553991,1,0,1,1,0,1,1,0,8.482164798196477,1,0,0,0,1,10.525969861122643,10.026282245277887,1.648234983078614,0.7,26088.9748959219,0.18501646841515032,0,0.12951152789209447,0,0,0,0,0,0,1,0,0.3927867560719021,0,0.05087041291601638,0,0,1,1,1,1,0,0,1,0,1,0,1043746,8,2016,3,17,0,0,2,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,0,0,0,1,0,0.21293827160493828,1,11,3,0.0
50,0.0,25,100161,0,1,0,0,99,1,8008.64,12,15000.0,8252.555187,0,0,0,75,1,0,0,11.514544154185685,0,0,0,0.0,1,0,1,0,0,1,0,0,8.988401095232177,1,0,0,0,1,9.61587214452889,9.01839931826188,1.8176188657073662,0.05,750.0,10.678186652429085,1,0.5339093332977394,1,1,1,0,0,1,0,0,0.1497588881885189,0,0.07995766815347334,0,0,0,0,0,0,0,0,0,0,0,0,7512075,9,2016,3,17,1,0,5,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,0,0,0,0,1,0.15016356457980823,0,8,2,0.0
41,0.0,93,60490,1,0,0,0,98,0,2041.26,3,90152.70667056183,10772.73918,0,0,0,7,0,0,0,11.010249872622438,0,0,0,0.0,1,0,1,0,0,1,1,0,7.621812316770157,0,0,0,1,0,11.409271344486825,9.284866894668264,8.36859643177523,0.8,72122.16533644947,0.028302810799554223,0,0.022642248639706167,0,0,0,0,0,0,0,0,1.4903737257244414,1,0.03374541246431236,0,0,1,0,0,0,1,0,1,0,1,0,423430,10,2016,4,21,0,0,4,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0.1876341647770219,1,7,2,0.0
56,1.0,69,55918,0,0,0,0,1,0,0.0,1,15000.0,40980.24824,0,0,0,31,0,0,0,10.931659494058238,0,0,0,0.0,1,0,1,0,0,0,1,1,0.0,0,0,0,0,1,9.61587214452889,10.62086988106546,0.366029993566334,1.0,15000.0,0.0,0,0.0,0,0,0,1,0,1,0,0,0.26824993740355074,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1733458,7,2016,3,12,0,0,1,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,0,0,0,1,0,0.14306079664570232,0,3,1,0.0
32,1.0,70,117433,1,0,0,0,50,1,0.0,8,34150.96667830343,17756.493169999998,0,0,0,30,0,0,1,11.673631752624953,0,0,0,0.0,1,0,1,0,0,0,0,1,0.0,0,0,0,0,1,10.438575452749323,9.784562856245676,1.9232945576257692,0.29999999999999993,10245.290003491027,0.0,0,0.0,0,1,0,0,0,0,1,0,0.2908123498336296,0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,3522990,5,2015,2,5,0,0,1,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0.08715197956577267,0,1,0,0.0
53,1.0,75,97370,0,0,0,0,97,0,47.78,1,15000.0,7298.775594,0,0,0,25,0,0,0,11.486283704023792,0,0,0,0.0,1,0,1,0,0,1,1,0,3.887320392787774,0,0,0,0,1,9.61587214452889,8.895598886116037,2.055139222293078,1.0,15000.0,0.0031853333331209777,0,0.0031853333331209777,0,0,0,1,0,0,1,0,0.1540515559191327,0,0.0004907055561210773,0,0,1,0,0,0,0,0,1,0,1,0,2434250,8,2015,3,1,1,0,5,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,0,0,0,1,1,0.1814342001576044,0,6,2,0.0
52,1.0,87,39503,1,0,0,0,1,1,0.0,1,15000.0,5044.125448,0,0,0,13,0,1,0,10.58415721158496,0,0,0,0.0,1,0,1,0,0,0,0,1,0.0,0,0,0,0,1,9.61587214452889,8.526177798286291,2.973756333315175,1.0,15000.0,0.0,0,0.0,0,0,0,1,0,0,0,0,0.3797179960919495,0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,513539,12,2016,4,27,0,0,1,0.7818314824680298,0.6234898018587336,-2.4492935982947064e-16,1.0,1,1,1,0,0,0.19237311385459535,1,3,1,0.0
35,0.0,87,122721,0,0,0,1,77,1,0.0,1,49622.74542376456,26157.00435,0,0,0,13,0,0,1,11.717676913730344,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,0,10.812224736536711,10.171910516346202,1.897111181306488,1.0,49622.74542376456,0.0,0,0.0,0,0,0,1,0,0,0,0,0.40435414821717724,0,0.0,0,0,0,0,1,0,1,0,1,0,0,0,1595373,6,2015,2,10,0,0,2,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,0,0,0,1,0,0.1410962962962963,0,0,0,0.0
60,1.0,71,48769,0,1,0,1,34,1,420.93,12,15000.0,13451.129680000002,0,0,0,29,0,1,0,10.794870648704098,0,0,0,0.0,0,0,0,0,0,0,0,0,6.0448394234996865,0,0,0,0,1,9.61587214452889,9.506892713015894,1.1151479731243548,0.05,750.0,0.56123999925168,0,0.0280619999981292,0,1,0,0,0,0,1,0,0.30757243330173734,0,0.008631097623313353,0,0,0,0,1,0,0,0,1,0,0,0,1414301,2,2016,1,18,0,0,3,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0,0,1,0,0,0.19962962962962963,1,3,1,1.0
27,1.0,94,61508,0,1,0,0,12,1,4565.81,1,15000.0,36263.79381,0,0,0,6,0,0,0,11.026938784551156,0,0,0,0.0,1,0,1,0,0,0,0,0,8.426570209516864,1,0,0,0,1,9.61587214452889,10.498602682134031,0.41363570723397414,1.0,15000.0,0.30438733331304085,0,0.30438733331304085,0,0,0,1,1,0,1,0,0.24387071600045732,0,0.07423115692146988,0,0,0,0,1,0,0,0,0,1,0,0,369048,12,2016,4,14,0,0,2,0.9749279121818236,-0.22252093395631434,-2.4492935982947064e-16,1.0,0,1,1,0,0,0.1508708708708709,0,2,0,1.0
47,1.0,62,77844,1,1,12,0,70,1,1316.51,1,60897.67732929388,26025.57828,0,0,0,38,0,0,0,11.262474949123774,1,1,0,2.5649493574615367,1,0,1,0,0,0,0,0,7.18349887051954,0,0,1,0,0,11.016966734731326,10.166873536409,2.339916395777161,1.0,60897.67732929388,0.0216183942921103,0,0.0216183942921103,0,0,0,1,0,1,0,0,0.7823040610517391,0,0.016912157648413337,0,0,0,1,0,0,1,0,1,0,0,0,2958072,4,2016,2,19,0,0,1,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0.20932249322493227,1,6,2,0.0
51,0.0,81,37530,1,1,6,0,88,1,5699.74,1,67704.66261358,19711.05452,0,0,0,19,0,1,0,10.532922537124472,1,1,0,1.9459101490553132,1,0,1,0,0,0,0,0,8.648351269957566,1,0,1,0,0,11.12292509814372,9.888985632157343,3.4348574573444557,1.0,67704.66261358,0.08418533938270564,0,0.08418533938270564,0,0,0,1,1,0,0,0,1.804014458080895,1,0.15187156940709107,1,1,0,1,0,0,1,0,1,0,0,0,713070,3,2016,1,2,0,0,2,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0,0,0,0,0,0.16620772946859902,0,7,2,1.0
31,1.0,80,98299,1,1,7,0,4,0,3535.37,1,15000.0,10929.52851,0,0,0,20,0,0,0,11.495779306135258,1,1,0,2.0794415416798357,1,0,1,0,0,0,1,0,8.17085605629241,1,0,0,0,1,9.61587214452889,9.299314934072926,1.3724288275476186,1.0,15000.0,0.23569133331762057,0,0.23569133331762057,0,0,0,1,1,1,0,0,0.15259565203966882,0,0.03596547269009893,0,0,1,1,1,1,0,0,0,0,0,0,1965980,1,2016,1,28,0,0,3,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,1,0,1,0,0,0.1676117496807152,0,7,2,1.0
34,1.0,69,103491,1,0,0,0,50,1,0.0,1,41193.62231775663,52821.12905,0,0,0,31,0,0,1,11.547249594014183,0,0,0,0.0,1,0,1,0,0,0,0,1,0.0,0,0,0,0,1,10.62606300055028,10.87468549268741,0.7798701591172587,1.0,41193.62231775663,0.0,0,0.0,0,0,0,1,0,0,0,0,0.3980406249563594,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,3208221,2,2015,1,8,1,0,6,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001,0,0,1,0,1,0.1270320987654321,0,2,0,0.0
35,1.0,87,98485,1,0,0,1,31,0,10681.89,9,24744.35681891564,40610.14845,0,0,0,13,0,0,0,11.497669685078778,0,0,0,0.0,0,0,0,0,0,0,1,0,9.276398675159749,1,1,0,1,0,10.116393147121006,10.611797900260774,0.6093146113162343,0.19999999999999996,4948.871363783127,2.1584497176495328,1,0.4316899435996905,0,1,1,0,0,0,1,0,0.2512500057741219,0,0.10846210082643588,0,0,0,0,0,0,0,0,1,0,1,0,1280305,3,2015,1,1,1,0,6,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0,0,0,0,0,0.17085040347610178,0,5,1,0.0
51,1.0,90,62492,0,0,18,0,6,1,3596.96,1,15000.0,32793.12237,0,0,0,10,0,0,0,11.042809829452025,1,1,1,2.9444389791664403,1,0,1,0,0,0,0,0,8.1881222971613,1,0,1,0,0,9.61587214452889,10.398004582278121,0.4574129852686726,1.0,15000.0,0.23979733331734684,0,0.23979733331734684,0,0,0,1,1,0,0,0,0.2400307239288224,0,0.057558727516201134,0,0,0,1,1,0,0,0,0,1,0,0,624920,11,2015,4,2,0,1,0,0.0,1.0,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,0.2351604938271605,1,5,1,0.0
41,1.0,74,76573,1,1,0,0,68,0,2464.95,8,15000.0,14300.08129,0,0,0,26,0,0,0,11.246012872523313,0,0,0,0.0,1,0,1,0,0,0,1,0,7.810332407768531,0,0,1,0,0,9.61587214452889,9.568090428074667,1.0489450860283225,0.29999999999999993,4499.999999999999,0.5477666665449408,0,0.16432999998904466,0,1,0,0,0,1,0,0,0.1958915022240752,0,0.03219085056048227,0,0,1,0,1,0,0,0,0,1,0,0,1990898,1,2015,1,25,1,0,6,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,1,0,1,0,1,0.19237311385459535,1,7,2,0.0
53,1.0,80,78707,0,0,0,0,76,0,0.0,1,72693.3548082865,43023.88549,0,0,0,20,0,0,0,11.273500081081735,0,0,0,0.0,1,0,1,0,0,0,1,1,0.0,0,0,1,0,0,11.194019010001654,10.669533959600312,1.6896045993682496,1.0,72693.3548082865,0.0,0,0.0,0,0,0,1,0,0,0,0,0.9235945317108124,0,0.0,0,0,1,0,1,0,1,0,1,0,1,0,1574140,8,2015,3,9,1,0,6,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,0,0,0,1,1,0.21518925518925516,1,7,2,0.0
76,1.0,97,69631,1,1,2,0,23,0,0.0,1,39573.62779357709,35935.55703,1,0,1,3,0,0,0,11.15097951077556,1,0,0,1.0986122886681098,1,0,1,0,0,0,1,1,0.0,0,0,1,0,0,10.585943479615334,10.489510358030236,1.1012387468890126,1.0,39573.62779357709,0.0,0,0.0,0,0,0,1,0,0,1,0,0.5683334691877003,0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,208893,2,2015,1,17,0,0,1,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0,0,1,0,0,0.05613526570048309,0,7,2,0.0
64,1.0,78,38956,1,1,0,0,69,0,0.0,1,57324.06045742399,17469.3144,0,0,0,22,0,1,0,10.570213752738272,0,0,0,0.0,1,0,1,0,0,0,1,1,0.0,0,0,0,0,1,10.956493162368794,9.768258399531707,3.2814144357114885,1.0,57324.06045742399,0.0,0,0.0,0,0,0,1,0,0,1,0,1.4715078667202095,1,0.0,1,0,1,0,0,0,1,0,0,0,0,0,857032,5,2015,2,3,1,0,6,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,0,0,0,0,1,0.05868686868686868,0,7,2,0.0
41,1.0,63,41766,1,0,0,0,35,0,0.0,1,15000.0,9150.867153,0,0,0,37,0,1,0,10.639861833030173,0,0,0,0.0,1,0,1,0,0,0,1,1,0.0,0,0,0,0,1,9.61587214452889,9.121713197889227,1.639188914838879,1.0,15000.0,0.0,0,0.0,0,0,0,1,0,1,0,0,0.3591438011693927,0,0.0,0,0,1,0,0,0,0,0,1,0,1,0,1545342,3,2015,1,11,0,0,2,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0,0,0,0,0,0.15796296296296297,0,5,1,0.0
60,1.0,77,92524,1,0,0,0,17,0,0.0,1,78756.02655902304,22292.7796,0,0,0,23,0,0,0,11.435234157254357,0,0,0,0.0,1,0,1,0,0,0,1,1,0.0,0,0,0,0,1,11.274122778853789,10.0120629768327,3.5328042518076224,1.0,78756.02655902304,0.0,0,0.0,0,0,0,1,0,0,0,0,0.8511956525676782,0,0.0,0,0,1,0,1,0,1,0,1,0,1,0,2128052,11,2016,4,6,1,0,6,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,0,1,0,0,1,0.1357372466806429,0,5,1,0.0
40,0.0,76,113633,0,0,0,0,26,0,3347.42,1,31473.606434435475,15480.03734,0,0,0,24,0,0,1,11.640738036263791,0,0,0,0.0,1,0,1,0,0,0,1,0,8.116243871770093,0,0,0,0,1,10.356936354765601,9.647371156526447,2.0331738057940822,1.0,31473.606434435475,0.10635641666508258,0,0.10635641666508258,0,0,0,1,0,1,0,0,0.276975935108274,0,0.029458167961512433,0,0,1,0,1,0,0,0,0,0,0,0,2727192,9,2015,3,17,0,0,3,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0.13704315886134066,0,3,1,0.0
42,1.0,68,78872,1,0,0,1,99,1,0.0,1,50150.1524392796,36605.85228,0,0,0,32,0,0,0,11.275594242945168,0,0,0,0.0,0,0,0,0,0,1,0,1,0.0,0,0,0,1,0,10.822796772972103,10.507990722630865,1.3700036828621982,1.0,50150.1524392796,0.0,0,0.0,0,0,0,1,0,0,0,0,0.6358422816543736,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,2523904,8,2015,3,21,0,0,4,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,0,0,0,1,0,0.1463049095607235,0,1,0,0.0
44,0.0,85,105854,0,1,0,0,82,0,803.74,3,15000.0,13346.63475,0,0,0,15,0,0,1,11.56982551210304,0,0,0,0.0,1,0,1,0,0,0,1,0,6.690519243882389,0,0,0,1,0,9.61587214452889,9.499094475846888,1.1238788113892246,0.8,12000.0,0.0669783333277518,0,0.05358266666309449,0,0,0,0,0,0,0,0,0.14170461201143364,0,0.0075929109905379785,0,0,1,0,0,0,0,0,0,0,0,0,1587810,5,2016,2,19,0,0,3,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0.13003367003367003,0,4,1,1.0
36,1.0,76,77934,1,1,0,1,11,1,1243.47,1,41802.51285444952,14588.88828,0,0,0,24,0,0,0,11.263630424923152,0,0,0,0.0,0,0,0,0,0,0,0,0,7.126465015450397,0,0,0,0,1,10.640735654561851,9.588083984187994,2.8653665755252566,1.0,41802.51285444952,0.029746297891225865,0,0.029746297891225865,0,0,0,1,0,0,0,0,0.5363835149474316,0,0.015955423819950788,0,0,0,0,1,0,0,0,1,0,0,0,1870416,9,2016,3,29,0,0,3,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,1,0,0,0,0,0.10656330749354007,0,1,0,0.0
63,1.0,59,44064,0,1,1,0,75,1,6536.87,4,15000.0,38982.86115,0,0,0,41,1,1,0,10.693421095533761,1,0,0,0.6931471805599453,1,0,1,0,0,0,0,0,8.785366703329972,1,0,1,0,0,9.61587214452889,10.57090302279937,0.38478448110562086,0.7,10500.0,0.6225590475597562,0,0.43579133330428055,0,0,0,0,0,0,1,0,0.3404139433473944,0,0.14834944625661878,0,1,0,1,0,0,0,0,1,0,0,0,1806624,4,2016,2,11,0,1,0,0.0,1.0,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0.20682539682539683,1,7,2,1.0
47,1.0,82,116034,1,0,2,0,79,0,1187.08,9,29855.530843090783,24195.95252,0,0,0,18,0,0,1,11.66164714871686,1,0,0,1.0986122886681098,1,0,1,0,0,0,1,0,7.08009383772269,0,0,0,0,1,10.304158883603247,10.093981975289445,1.2339059938714443,0.19999999999999996,5971.106168618156,0.19880403501113966,0,0.03976080700755502,0,1,0,0,0,0,0,0,0.2572998504130986,0,0.010230449695690655,0,0,1,1,1,0,0,0,0,0,0,0,2088612,3,2016,1,9,0,0,2,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0,0,0,0,0,0.1530749354005168,0,4,1,1.0
37,0.0,44,95541,1,0,0,0,71,1,0.0,5,32404.25677075209,13523.41991,0,0,0,56,1,0,0,11.467321220365207,0,0,0,0.0,1,0,1,0,0,0,0,1,0.0,0,0,0,0,1,10.386075934630828,9.512252212591545,2.3961584409868353,0.6,19442.554062451254,0.0,0,0.0,0,1,0,0,0,0,0,0,0.33916597869409915,0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,5350296,11,2015,4,6,0,0,4,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,0.11543323139653415,0,2,0,1.0
30,1.0,74,90456,0,1,0,0,51,1,0.0,1,15000.0,13103.23296,0,0,0,26,0,0,0,11.412629878652586,0,0,0,0.0,1,0,1,0,0,0,0,1,0.0,0,0,0,0,1,9.61587214452889,9.480690583712606,1.1447556526427844,1.0,15000.0,0.0,0,0.0,0,0,0,1,0,0,1,0,0.165826479170361,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2351856,11,2015,4,29,1,0,6,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,1,1,0,0,1,0.12851224105461395,0,3,1,0.0
