age_of_driver,marital_status,safty_rating,annual_income,high_education_ind,address_change_ind,past_num_of_claims,witness_present_ind,liab_prct,policy_report_filed_ind,claim_est_payout,age_of_vehicle,vehicle_price,vehicle_weight,age_is_outlier,is_young_driver,is_senior_driver,safety_risk_score,low_safety_flag,is_low_income,is_high_income,log_annual_income,is_repeat_claimer,is_serial_claimer,is_extreme_claimer,log_past_claims,witness_absent,witness_unknown,no_verification,full_liability_flag,zero_liability_flag,extreme_liability_flag,no_police_report,zero_payout_claim,log_claim_payout,high_payout_flag,extreme_payout_flag,accident_parking,accident_highway,accident_local,log_vehicle_price,log_vehicle_weight,price_per_weight,residual_value_ratio,estimated_residual_value,payout_to_residual_ratio,over_value_claim_flag,payout_to_price_ratio,high_payout_ratio_flag,old_vehicle_flag,old_vehicle_high_claim,new_vehicle_flag,new_vehicle_high_claim,veh_size_Large,veh_size_Medium,veh_size_nan,vehicle_to_income_ratio,overpriced_vehicle_flag,payout_to_income_ratio,low_income_overpriced_vehicle,low_income_high_claim,no_witness_no_report,repeat_no_witness,living_status_rent,unstable_lifestyle,expensive_vehicle_flag,young_expensive_vehicle,channel_broker,channel_online,broker_no_report,unsafe_full_liability,income_safety_interaction,claim_month,claim_year,claim_quarter,claim_day,is_weekend_claim,is_monday_claim,day_of_week_num,day_of_week_sin,day_of_week_cos,month_sin,month_cos,is_month_end_claim,is_year_end_claim,is_winter_claim,is_summer_claim,weekend_no_witness,zip_fraud_rate_oof,is_high_risk_zip_oof,composite_risk_score,risk_grade,payout_to_income_ratio_clipped,payout_to_price_ratio_clipped,payout_to_residual_ratio_clipped,residual_to_income_ratio,claim_to_weight_ratio,claim_to_weight_ratio_clipped,payout_per_safety,vehicle_price_per_driver_age,serial_no_report,serial_no_witness,repeat_claim_full_liability,no_witness_no_report_full_liability,payout_to_income_ratio_clipped_top5_flag,payout_to_income_ratio_clipped_top1_flag,payout_to_price_ratio_clipped_top5_flag,payout_to_price_ratio_clipped_top1_flag,payout_to_residual_ratio_clipped_top5_flag,payout_to_residual_ratio_clipped_top1_flag,high_income_ratio_and_no_report,high_residual_ratio_and_repeat,composite_x_income_ratio,income_bin,claim_bin,income_claim_bin_gap,fraud
45,1.0,86,62041,0,0,6,0,35,1,0.0,7,15000.0,10244.33693,0,0,0,14,0,0,0,11.035566854037146,1,1,0,1.9459101490553128,1,0,1,0,0,0,0,1,0.0,0,0,1,0,0,9.61587214452889,9.234577947394303,1.464223609691035,0.3999999999999999,5999.999999999999,0.0,0,0.0,0,1,0,0,0,0,0,0,0.2417756000025503,0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,868574,2,2015,1,21,1,0,5,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0,0,1,0,1,0.2025308641975308,1,6,2,0.0,0.0,0.0,0.0967102400010201,0.0,0.0,0.0,333.3333259259261,0,1,0,0,0,0,0,0,0,0,0,0,6.0,1,0,-1,0.0
24,0.0,73,85871,1,0,0,0,62,1,0.0,1,28513.478203863287,22504.21622,0,1,0,27,0,0,0,11.36061309441661,0,0,0,0.0,1,0,1,0,0,0,0,1,0.0,0,0,1,0,0,10.25816724441789,10.021502393323626,1.2670282725623518,1.0,28513.478203863287,0.0,0,0.0,0,0,0,1,0,0,0,0,0.3320501473551168,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2318517,5,2016,2,3,0,0,1,0.7818314824680298,0.6234898018587336,0.4999999999999999,-0.8660254037844387,0,0,0,0,0,0.1204463852498786,0,2,0,0.0,0.0,0.0,0.3320501473551168,0.0,0.0,0.0,1188.0615423250729,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2,0,-2,0.0
36,0.0,78,75833,1,1,0,1,96,1,0.0,12,43255.27395461214,18105.25662,0,0,0,22,0,0,0,11.23630201987518,0,0,0,0.0,0,0,0,0,0,1,0,1,0.0,0,0,0,0,1,10.674897564373858,9.8040128271372,2.389100296122897,0.05,2162.763697730607,0.0,0,0.0,0,1,0,0,0,0,1,0,0.5704017242367009,0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,1668326,7,2015,3,3,0,0,4,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,0,0,0,1,0,0.1567195767195767,0,2,0,0.0,0.0,0.0,0.028520086211835,0.0,0.0,0.0,1201.535354252133,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2,0,-2,0.0
41,0.0,87,70957,1,1,0,0,39,0,0.0,1,53725.470569129386,14428.25983,0,0,0,13,0,0,0,11.169843431693362,0,0,0,0.0,1,0,1,0,0,0,1,1,0.0,0,0,0,0,1,10.891661093293,9.57701335662005,3.723627880175606,1.0,53725.470569129386,0.0,0,0.0,0,0,0,1,0,0,1,0,0.7571553274288969,0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,922441,2,2016,1,24,0,0,2,0.9749279121818236,-0.2225209339563143,0.8660254037844386,0.5000000000000001,0,0,1,0,0,0.1353968253968254,0,4,1,0.0,0.0,0.0,0.7571553274288969,0.0,0.0,0.0,1310.3772989939534,0,0,0,0,0,0,0,0,0,0,0,0,4.0,2,0,-2,1.0
43,1.0,45,113456,0,0,2,0,92,0,0.0,4,50159.892215502405,27300.19549,0,0,0,55,1,0,1,11.6391791894945,1,0,0,1.0986122886681098,1,0,1,0,0,1,1,1,0.0,0,0,0,0,1,10.822990962539007,10.21468577105675,1.8373455322705845,0.7,35111.92455085168,0.0,0,0.0,0,0,0,0,0,0,0,0,0.4421087665267619,0,0.0,0,0,1,1,1,0,1,0,1,0,1,0,6240080,5,2016,2,3,0,0,1,0.7818314824680298,0.6234898018587336,0.4999999999999999,-0.8660254037844387,0,0,0,0,0,0.1787962962962963,0,7,2,0.0,0.0,0.0,0.3094761365687333,0.0,0.0,0.0,1166.5090941626352,0,0,0,0,0,0,0,0,0,0,0,0,7.0,4,0,-4,1.0
41,0.0,76,85323,1,1,0,0,2,1,5530.15,11,15000.0,7589.299104000001,0,0,0,24,0,0,0,11.354211053811708,0,0,0,0.0,1,0,1,0,0,0,0,0,8.618151029496765,1,0,0,0,1,9.61587214452889,8.934626277254848,1.976467100910236,0.05,750.0,7.373533323501955,1,0.3686766666420882,0,1,1,0,0,0,1,0,0.1758025385865968,0,0.0648142939176445,0,0,0,0,0,0,0,0,1,0,0,0,2047752,7,2015,3,8,0,0,2,0.9749279121818236,-0.2225209339563143,-0.4999999999999997,-0.8660254037844388,0,0,0,1,0,0.0783597883597883,0,4,1,0.0648142939176445,0.3686766666420882,4.259287543794624,0.0087901269293298,0.728677302539916,0.728677302539916,72.76513062151143,365.8536496133256,0,0,0,0,0,0,0,0,1,1,0,0,4.259257175670578,2,2,0,0.0
22,1.0,90,55567,1,0,0,0,58,1,0.0,12,24157.7735858799,32163.748460000003,0,1,0,10,0,0,0,10.925362774983856,0,0,0,0.0,1,0,1,0,0,0,0,1,0.0,0,0,1,0,0,10.092402888586465,10.378626363512952,0.7510870076344581,0.05,1207.888679293995,0.0,0,0.0,0,1,0,0,0,0,0,0,0.4347503659626243,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,555670,10,2016,4,20,0,0,3,0.4338837391175582,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0.2177777777777778,1,3,1,0.0,0.0,0.0,0.0217375182981312,0.0,0.0,0.0,1098.0805676272423,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1,0,-1,0.0
60,1.0,77,84295,1,0,20,1,100,0,0.0,2,15000.0,17507.28954,0,0,0,23,0,0,0,11.342089693279364,1,1,1,3.044522437723423,0,0,0,1,0,1,1,1,0.0,0,0,0,0,1,9.61587214452889,9.770429735756862,0.8567859670608505,0.9,13500.0,0.0,0,0.0,0,0,0,0,0,0,1,0,0.1779464974176648,0,0.0,0,0,0,0,1,0,0,0,1,0,1,0,1938785,10,2015,4,6,0,0,1,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0.1684938271604938,0,6,2,0.0,0.0,0.0,0.1601518476758983,0.0,0.0,0.0,249.9999958333334,1,0,1,0,0,0,0,0,0,0,0,0,6.0,2,0,-2,0.0
38,1.0,79,116704,1,1,5,0,100,0,0.0,2,44303.31443053897,7551.290872,0,0,0,21,0,0,1,11.667404662258289,1,1,0,1.791759469228055,1,0,1,1,0,1,1,1,0.0,0,0,0,0,1,10.698837342499566,8.92960622297345,5.86698554931152,0.9,39872.98298748508,0.0,0,0.0,0,0,0,0,0,0,0,0,0.3796212163264271,0,0.0,0,0,1,1,0,0,1,0,0,0,0,0,2450784,8,2015,3,29,1,0,5,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,1,0,0,1,1,0.1316444444444444,0,9,2,0.0,0.0,0.0,0.3416590946937844,0.0,0.0,0.0,1165.8766648595345,1,1,1,1,0,0,0,0,0,0,0,0,9.0,4,0,-4,0.0
58,1.0,77,51358,0,1,0,0,97,0,0.0,1,68595.9948913262,14921.70383,0,0,0,23,0,1,0,10.846595467769308,0,0,0,0.0,1,0,1,0,0,1,1,1,0.0,0,0,0,1,0,11.136004006505566,9.61063907918892,4.59706181467141,1.0,68595.9948913262,0.0,0,0.0,0,0,0,1,0,0,1,0,1.3356438118694374,1,0.0,1,0,1,0,1,0,1,0,1,0,1,0,1181234,8,2015,3,13,0,0,3,0.4338837391175582,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,0,0,0,1,0,0.1735978835978836,0,8,2,0.0,0.0,0.0,1.3356438118694374,0.0,0.0,0.0,1182.689546700632,0,0,0,0,0,0,0,0,0,0,0,0,8.0,1,0,-1,0.0
44,1.0,81,100242,0,0,1,0,20,1,60.63,1,15000.0,30845.4866,0,0,0,19,0,0,0,11.515352517294495,1,0,0,0.6931471805599453,1,0,1,0,0,0,0,0,4.121148764974151,0,0,0,0,1,9.61587214452889,10.336778136300156,0.4862948085089928,1.0,15000.0,0.0040419999997305,0,0.0040419999997305,0,0,0,1,0,1,0,0,0.1496378763377662,0,0.0006048362961572,0,0,0,1,1,0,0,0,1,0,0,0,1904598,3,2015,1,23,0,1,0,0.0,1.0,1.0,6.123233995736766e-17,0,0,0,0,0,0.1998274002157497,1,3,1,0.0006048362961572,0.0040419999997305,0.0040419999997305,0.1496378763377662,0.0019656036159933,0.0019656036159933,0.7485185092775494,340.90908316115724,0,0,0,0,0,0,0,0,0,0,0,0,3.001814508888472,3,0,-3,0.0
22,1.0,86,69933,1,0,0,0,48,0,3406.73,1,16360.16167024592,38244.85504,0,1,0,14,0,0,0,11.155307219119251,0,0,0,0.0,1,0,1,0,0,0,1,0,8.1338016594586,1,0,0,0,1,9.702665614374627,10.551790468415454,0.4277741843368782,1.0,16360.16167024592,0.208233272290185,0,0.208233272290185,0,0,0,1,1,0,0,0,0.2339405097738118,0,0.0487141978744124,0,0,1,0,1,0,0,0,0,0,0,0,979062,7,2015,3,20,0,1,0,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0,0,0,1,0,0.1613238770685579,0,3,1,0.0487141978744124,0.208233272290185,0.208233272290185,0.2339405097738118,0.0890768182111776,0.0890768182111776,39.613139074265824,743.64367848192,0,0,0,0,0,0,0,0,0,0,0,0,3.146142593623237,2,1,-1,0.0
60,0.0,79,52174,1,1,3,0,30,0,0.0,5,15000.0,40517.83278,0,0,0,21,0,1,0,10.8623587319454,1,0,0,1.3862943611198906,1,0,1,0,0,0,1,1,0.0,0,0,0,0,1,9.61587214452889,10.609522151926,0.3702073623008272,0.6,9000.0,0.0,0,0.0,0,1,0,0,0,1,0,0,0.2874995208286215,0,0.0,0,0,1,1,0,0,0,0,1,0,1,0,1095654,3,2016,1,2,0,0,2,0.9749279121818236,-0.2225209339563143,1.0,6.123233995736766e-17,0,0,0,0,0,0.1579629629629629,0,7,2,0.0,0.0,0.0,0.1724997124971729,0.0,0.0,0.0,249.9999958333334,0,0,0,0,0,0,0,0,0,0,0,0,7.0,1,0,-1,0.0
38,1.0,60,109153,1,1,0,0,27,0,1454.09,12,15000.0,10246.95132,0,0,0,40,1,0,1,11.60051500812292,0,0,0,0.0,1,0,1,0,0,0,1,0,7.282823033362713,0,0,0,0,1,9.61587214452889,9.234833093370128,1.463850030131318,0.05,750.0,1.9387866640816176,1,0.0969393333268707,0,1,0,0,0,1,0,0,0.1374217840999567,0,0.013321576136127,0,0,1,0,1,0,0,0,1,0,1,0,4366120,5,2016,2,30,0,1,0,0.0,1.0,0.4999999999999999,-0.8660254037844387,1,0,0,0,0,0.1430917874396135,0,7,2,0.013321576136127,0.0969393333268707,1.9387866640816176,0.0068710892049978,0.1419046460209098,0.1419046460209098,24.23483292941945,394.7368317174518,0,0,0,0,0,0,0,0,1,0,0,0,7.093251032952889,4,1,-3,0.0
42,0.0,52,40127,1,1,2,1,1,1,4496.74,13,30982.13923550536,13553.93251,0,0,0,48,1,1,0,10.599829623992592,1,0,0,1.0986122886681098,0,0,0,0,0,0,0,0,8.411330327380368,1,0,0,0,1,10.341198439873542,9.514505782945823,2.285841338693483,0.05,1549.1069617752682,2.902795034852832,1,0.1451397518316495,0,1,1,0,0,0,0,0,0.7721020568378713,0,0.1120627009217718,0,1,0,0,0,0,0,0,1,0,0,0,1926096,4,2015,2,26,1,0,6,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,1,0,0,0,0,0.1697777777777777,0,7,2,0.1120627009217718,0.1451397518316495,2.902795034852832,0.0386051028418935,0.3317664446352059,0.3317664446352059,86.4757675677737,737.6699642341762,0,0,0,0,0,0,0,0,1,0,0,1,7.784438906452403,0,2,2,0.0
27,1.0,76,41615,1,0,17,0,98,1,0.0,1,15000.0,22202.52931,0,0,0,24,0,1,0,10.636239987688432,1,1,1,2.8903717578961645,1,0,1,0,0,1,0,1,0.0,0,0,0,1,0,9.61587214452889,10.008006533152647,0.6755987027373684,1.0,15000.0,0.0,0,0.0,0,0,0,1,0,1,0,0,0.3604469542145753,0,0.0,0,0,0,1,1,0,0,0,0,1,0,0,998760,3,2016,1,20,1,0,6,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0,0,0,0,1,0.2300483091787439,1,7,2,0.0,0.0,0.0,0.3604469542145753,0.0,0.0,0.0,555.5555349794246,0,1,0,0,0,0,0,0,0,0,0,0,7.0,0,0,0,0.0
41,1.0,55,45465,1,1,0,0,52,1,1975.9,1,15000.0,13454.46268,0,0,0,45,1,1,0,10.724720072859292,0,0,0,0.0,1,0,1,0,0,0,0,0,7.5892852402018915,0,0,1,0,0,9.61587214452889,9.507140449786428,1.1148717236536367,1.0,15000.0,0.1317266666578849,0,0.1317266666578849,0,0,0,1,0,0,0,0,0.3299241174457291,0,0.0434598042440677,0,0,0,0,1,0,0,0,1,0,0,0,2045925,11,2016,4,14,0,1,0,0.0,1.0,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,0.0778743961352657,0,5,1,0.0434598042440677,0.1317266666578849,0.1317266666578849,0.3299241174457291,0.1468583359178147,0.1468583359178147,35.92545389226448,365.8536496133256,0,0,0,0,0,0,0,0,0,0,0,0,5.217299021220338,0,1,1,0.0
63,1.0,93,110601,0,1,0,0,59,1,0.0,1,28895.173679584143,24100.13515,0,0,0,7,0,0,1,11.613693451089512,0,0,0,0.0,1,0,1,0,0,0,0,1,0.0,0,0,0,0,1,10.271464466704744,10.090014220029248,1.1989631385276769,1.0,28895.173679584143,0.0,0,0.0,0,0,0,1,0,0,1,0,0.2612559893610626,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,774207,1,2015,1,17,1,0,5,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387,0,0,1,0,1,0.1117127607957302,0,3,1,0.0,0.0,0.0,0.2612559893610626,0.0,0.0,0.0,458.6535431893746,0,0,0,0,0,0,0,0,0,0,0,0,3.0,4,0,-4,1.0
37,1.0,78,86313,1,1,0,0,1,0,0.0,1,15000.0,17763.784069999998,0,0,0,22,0,0,0,11.36574708871172,0,0,0,0.0,1,0,1,0,0,0,1,1,0.0,0,0,1,0,0,9.61587214452889,9.784973353582496,0.8444146776411242,1.0,15000.0,0.0,0,0.0,0,0,0,1,0,1,0,0,0.1737861040611056,0,0.0,0,0,1,0,0,0,0,0,1,0,1,0,1898886,1,2016,1,4,0,1,0,0.0,1.0,0.4999999999999999,0.8660254037844387,0,0,1,0,0,0.1241928721174004,0,6,2,0.0,0.0,0.0,0.1737861040611056,0.0,0.0,0.0,405.4053944485029,0,0,0,0,0,0,0,0,0,0,0,0,6.0,2,0,-2,0.0
41,0.0,84,42027,1,1,15,1,0,1,9827.83,1,74799.42659252993,16948.600169999998,0,0,0,16,0,1,0,10.646091341808663,1,1,1,2.772588722239781,0,0,0,0,1,1,0,0,9.193075182659603,1,1,0,0,1,11.222578867054995,9.737999523739816,4.413309998339328,1.0,74799.42659252993,0.1313891088150413,0,0.1313891088150413,0,0,0,1,1,0,1,0,1.7797945746960318,1,0.2338456230462834,1,1,0,0,0,0,1,0,0,0,0,0,672432,5,2015,2,22,0,0,4,-0.433883739117558,-0.9009688679024191,0.4999999999999999,-0.8660254037844387,0,0,0,0,0,0.1516444444444444,0,6,2,0.2261012543321828,0.1313891088150413,0.1313891088150413,1.7797945746960318,0.579860867614068,0.579860867614068,116.99797479764317,1824.376213857408,0,0,0,0,1,1,0,0,0,0,0,0,7.356607525993096,0,2,2,0.0
62,1.0,64,38558,1,1,9,0,1,0,0.0,3,15000.0,15233.77476,0,0,0,36,0,1,0,10.55994481477824,1,1,0,2.302585092994046,1,0,1,0,0,0,1,1,0.0,0,0,1,0,0,9.61587214452889,9.631335906932442,0.9846541802890189,0.8,12000.0,0.0,0,0.0,0,0,0,0,0,1,0,0,0.3890243269778249,0,0.0,0,0,1,1,0,0,0,0,1,0,1,0,1388088,9,2016,3,26,0,1,0,0.0,1.0,-1.0,-1.8369701987210292e-16,1,0,0,0,0,0.1523879680785758,0,9,2,0.0,0.0,0.0,0.31121946158226,0.0,0.0,0.0,241.9354799687826,1,1,0,0,0,0,0,0,0,0,0,0,9.0,0,0,0,0.0
44,1.0,71,49309,1,1,9,0,36,0,0.0,1,15000.0,21142.331980000003,0,0,0,29,0,1,0,10.805882179218171,1,1,0,2.302585092994046,1,0,1,0,0,0,1,1,0.0,0,0,1,0,0,9.61587214452889,9.959079861952263,0.7094770819737417,1.0,15000.0,0.0,0,0.0,0,0,0,1,0,1,0,0,0.3042041006651077,0,0.0,0,0,1,1,0,0,0,0,1,0,1,0,1429961,10,2016,4,11,0,0,1,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,0,0,0,0,0,0.1764444444444444,0,9,2,0.0,0.0,0.0,0.3042041006651077,0.0,0.0,0.0,340.90908316115724,1,1,0,0,0,0,0,0,0,0,0,0,9.0,1,0,-1,0.0
57,0.0,80,94904,1,1,4,0,83,0,8663.49,1,15000.0,28832.4442,0,0,0,20,0,0,0,11.460631670249096,1,0,0,1.6094379124341005,1,0,1,0,0,0,1,0,9.066988342944947,1,1,1,0,0,9.61587214452889,10.269291249331172,0.5202472567164372,1.0,15000.0,0.5775659999614956,0,0.5775659999614956,1,0,0,1,1,1,0,0,0.1580544550265736,0,0.091286879371878,0,0,1,1,0,0,0,0,1,0,1,0,1898080,2,2015,1,14,1,0,5,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0,0,1,0,1,0.1541587301587301,0,9,2,0.091286879371878,0.5775659999614956,0.5775659999614956,0.1580544550265736,0.3004771270726857,0.3004771270726857,108.2936236463297,263.15789012003705,0,0,0,0,0,0,1,0,0,0,0,0,9.821581914346902,3,2,-1,0.0
44,0.0,60,38247,1,0,0,0,31,1,3468.76,1,25929.417349445208,29245.250410000004,0,0,0,40,1,1,0,10.55184655030594,0,0,0,0.0,1,0,1,0,0,0,0,0,8.151840706283817,1,0,0,0,1,10.163171973638248,10.28350665333171,0.8866197753496543,1.0,25929.417349445208,0.1337770129239113,0,0.1337770129239113,0,0,0,1,1,1,0,0,0.6779464362895721,0,0.0906936491727274,0,1,0,0,0,0,0,0,1,0,0,0,1529880,3,2015,1,1,1,0,6,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0,0,0,0,1,0.1430917874396135,0,4,1,0.0906936491727274,0.1337770129239113,0.1337770129239113,0.6779464362895721,0.1186093451501204,0.1186093451501204,57.81266570312224,589.3049263668246,0,0,0,0,0,0,0,0,0,0,0,0,4.36277459669091,0,1,1,0.0
51,1.0,76,80242,0,0,5,1,4,0,5035.61,13,15000.0,28183.2351,0,0,0,24,0,0,0,11.2928148097734,1,1,0,1.791759469228055,0,0,0,0,0,0,1,0,8.524488515708118,1,0,0,1,0,9.61587214452889,10.246518061598543,0.5322313051090352,0.05,750.0,6.714146657714471,1,0.3357073333109528,0,1,1,0,0,1,0,0,0.1869345230653905,0,0.0627552902462207,0,0,0,0,0,0,0,0,1,0,1,0,1925808,9,2016,3,12,0,1,0,0.0,1.0,-1.0,-1.8369701987210292e-16,0,0,0,0,0,0.14914653784219,0,6,2,0.0627552902462207,0.3357073333109528,4.259287543794624,0.0093467261532695,0.1786739521546738,0.1786739521546738,66.25802544397335,294.11764129181097,1,0,0,0,0,0,0,0,1,1,0,1,6.376531741477324,2,2,0,0.0
38,1.0,90,41326,1,1,0,0,0,0,6700.14,1,60027.479368078464,19420.93773,0,0,0,10,0,1,0,10.62927131837234,0,0,0,0.0,1,0,1,0,1,1,1,0,8.810032940159047,1,0,1,0,0,11.002574384725287,9.874158516991194,3.090864107568898,1.0,60027.479368078464,0.1116178801845775,0,0.1116178801845775,0,0,0,1,1,0,1,0,1.452535434511589,1,0.1621289260958687,1,1,1,0,0,0,1,0,1,0,1,0,413260,4,2015,2,19,1,0,6,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0,0,0,0,1,0.1950849673202614,1,11,3,0.1621289260958687,0.1116178801845775,0.1116178801845775,1.452535434511589,0.3449956996311837,0.3449956996311837,74.44599917282224,1579.670468116,0,0,0,0,1,0,0,0,0,0,1,0,12.783418187054556,0,2,2,0.0
48,1.0,84,93350,0,1,14,0,34,1,0.0,4,79023.7676264212,12459.27364,0,0,0,16,0,0,0,11.444121861285282,1,1,0,2.70805020110221,1,0,1,0,0,0,0,1,0.0,0,0,1,0,0,11.27751659657233,9.43030075357702,6.342566180292886,0.7,55316.63733849484,0.0,0,0.0,0,0,0,0,0,0,1,0,0.8465320581207786,0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,1493600,11,2016,4,30,0,0,2,0.9749279121818236,-0.2225209339563143,-0.5000000000000004,0.8660254037844384,1,1,0,0,0,0.1928165374677002,1,6,2,0.0,0.0,0.0,0.592572440684545,0.0,0.0,0.0,1646.328457918599,0,1,0,0,0,0,0,0,0,0,0,0,6.0,3,0,-3,0.0
49,1.0,83,106579,0,0,0,0,1,0,2610.27,1,52557.76361764388,31387.52452,0,0,0,17,0,0,1,11.576651155850774,0,0,0,0.0,1,0,1,0,0,0,1,0,7.86759197200851,0,0,0,1,0,10.86968712962542,10.354197643952649,1.6744794124327904,1.0,52557.76361764388,0.0496647844253794,0,0.0496647844253794,0,0,0,1,0,1,0,0,0.493134328687178,0,0.0244914101274689,0,0,1,0,0,0,1,0,0,0,0,0,1811843,8,2016,3,8,0,1,0,0.0,1.0,-0.8660254037844385,-0.5000000000000004,0,0,0,1,0,0.1199227053140096,0,3,1,0.0244914101274689,0.0496647844253794,0.0496647844253794,0.493134328687178,0.0831626590447929,0.0831626590447929,31.449035765674267,1072.6073988782955,0,0,0,0,0,0,0,0,0,0,0,0,3.0734742303824065,4,1,-3,1.0
29,1.0,88,63164,1,0,0,0,42,1,0.0,1,15000.0,18364.03508,0,0,0,12,0,0,0,11.053505629264135,0,0,0,0.0,1,0,1,0,0,0,0,1,0.0,0,0,0,0,1,9.61587214452889,9.81820386840713,0.8168139482329493,1.0,15000.0,0.0,0,0.0,0,0,0,1,0,0,1,0,0.237477043881998,0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,757968,7,2015,3,26,1,0,6,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,1,0,0,1,1,0.1268686868686868,0,2,0,0.0,0.0,0.0,0.237477043881998,0.0,0.0,0.0,517.2413614744358,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,0,-1,0.0
39,1.0,99,48530,1,0,0,0,76,0,0.0,1,15000.0,25085.32177,0,0,0,1,0,1,0,10.789958047997803,0,0,0,0.0,1,0,1,0,0,0,1,1,0.0,0,0,1,0,0,9.61587214452889,10.130078027178593,0.5979592423383151,1.0,15000.0,0.0,0,0.0,0,0,0,1,0,0,1,0,0.3090871625734785,0,0.0,0,0,1,0,0,0,0,0,1,0,1,0,48530,4,2015,2,28,0,0,1,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,1,0,0,0,0,0.0979337231968811,0,6,2,0.0,0.0,0.0,0.3090871625734785,0.0,0.0,0.0,384.61537475345193,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,0,0.0
39,0.0,51,118870,1,0,0,1,28,0,3687.47,1,15000.0,21408.12661,0,0,0,49,1,0,1,11.685794150490812,0,0,0,0.0,0,0,0,0,0,0,1,0,8.212967016903725,1,0,0,0,1,9.61587214452889,9.971572587197237,0.7006685018525931,1.0,15000.0,0.2458313333169445,0,0.2458313333169445,0,0,0,1,1,1,0,0,0.1261882729021099,0,0.0310210313785562,0,0,0,0,1,0,0,0,0,0,0,0,5824630,11,2016,4,13,1,0,6,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,0.1896145124716553,1,4,1,0.0310210313785562,0.2458313333169445,0.2458313333169445,0.1261882729021099,0.172246272035092,0.172246272035092,72.30333191562094,384.61537475345193,0,0,0,0,0,0,0,0,0,0,0,0,4.124084125514225,4,1,-3,0.0
49,1.0,72,101852,0,0,0,0,89,0,0.0,5,35467.06101661446,26785.75432,0,0,0,28,0,0,1,11.53128587630216,0,0,0,0.0,1,0,1,0,0,0,1,1,0.0,0,0,0,0,1,10.476387880827009,10.19566280253017,1.3241016322175525,0.6,21280.23660996868,0.0,0,0.0,0,1,0,0,0,0,1,0,0.3482215471101819,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,2851856,11,2016,4,16,0,0,2,0.9749279121818236,-0.2225209339563143,-0.5000000000000004,0.8660254037844384,0,1,0,0,0,0.1316444444444444,0,3,1,0.0,0.0,0.0,0.2089329282661091,0.0,0.0,0.0,723.8175569958553,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3,0,-3,0.0
36,1.0,65,68184,0,1,21,0,69,0,0.0,3,15000.0,50880.32975,0,0,0,35,0,0,0,11.129979878291934,1,1,1,3.091042453358316,1,0,1,0,0,0,1,1,0.0,0,0,0,0,1,9.61587214452889,10.837251332696075,0.2948094101081409,0.8,12000.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.2199929602220463,0,0.0,0,0,1,1,0,0,0,0,1,0,1,0,2386440,1,2015,1,12,0,1,0,0.0,1.0,0.4999999999999999,0.8660254037844387,0,0,1,0,0,0.1340972222222222,0,7,2,0.0,0.0,0.0,0.175994368177637,0.0,0.0,0.0,416.6666550925929,1,1,0,0,0,0,0,0,0,0,0,0,7.0,2,0,-2,1.0
