claim_number,age_of_driver,gender,marital_status,safty_rating,annual_income,high_education_ind,address_change_ind,living_status,zip_code,claim_date,claim_day_of_week,accident_site,past_num_of_claims,witness_present_ind,liab_prct,channel,policy_report_filed_ind,claim_est_payout,age_of_vehicle,vehicle_category,vehicle_price,vehicle_color,vehicle_weight,age_outlier,age_extreme,safety_inv,safety_risk_flag,vehicle_income_ratio,low_income_high_car,high_claim_freq,claim_freq_score,no_witness,no_witness_repeat,mid_liab,witness_missing,price_per_weight,price_weight_zscore,price_weight_anomaly_flag,vehicle_price_zscore,vehicle_price_anomaly_flag,payout_per_vehicle_age,payout_age_zscore,payout_age_anomaly_flag,payout_to_vehicle_price_ratio,payout_price_ratio_flag,vehicle_anomaly_score,safety_risk,log_past_claims,driver_risk_score,vehicle_price_quantile,vehicle_risk_score,log_claim_payout,liab_ratio,claim_risk_score,composite_risk_score,log_composite_risk,triple_high_risk_flag,income_payout_gap,income_payout_risk,income_payout_anomaly_flag,driver_vehicle_interaction,high_claim_driver_anomaly_vehicle,_is_train,fraud
21566,31,F,1.0,87,70671,1,0,Rent,15053,5/5/2016,Thursday,Highway,0,1.0,18,Phone,1,3261.64,1,Large,82877.55929570788,silver,17929.80572,0,0,0.011363636363636364,0,1.1727237381062654,1,0,0,0,0,0,0,4.62233448280133,1.5534221257247889,0,2.5063832907580603,1,1630.8118459407701,0.44214863436441887,0,0.03935492342346726,0,1,0.13,0.0,0.0,0.9726111111111111,1.9452222222222222,8.090291962587655,0.18,1.4562525532657777,0.0,0.0,0,21.660679628580905,0.04616658181928415,0,0.0,0,1,0
21110,45,F,1.0,84,96808,1,1,Rent,80022,8/14/2016,Sunday,Highway,7,0.0,0,Broker,1,1786.98,1,Large,35887.451063459994,silver,5905.872711,0,0,0.011764705882352941,0,0.3707074938379059,0,1,2,1,1,0,0,6.076570349349389,2.350905916068234,1,0.25542763131553364,0,893.4855325723371,-0.06471565284830352,0,0.04979400727965139,0,1,0.16,2.0794415416798357,0.3327106466687737,0.6868333333333333,1.3736666666666666,7.488841769988572,0.0,0.0,0.0,0.0,0,54.14378206610934,0.018469338068877853,0,0.531146827450402,0,1,0
13974,43,F,1.0,81,66449,1,0,Rent,15056,1/19/2016,Tuesday,Local,9,1.0,6,Phone,1,0.0,1,Compact,15000.0,red,8792.481127,0,0,0.012195121951219513,0,0.22573703140754564,0,1,3,0,0,0,0,1.7060030913092197,-0.06011025828852509,0,-0.7583326912671867,0,0.0,-0.6789293319088264,0,0.0,0,0,0.19,2.302585092994046,0.43749116766886875,0.4467777777777778,0.4467777777777778,0.0,0.06,0.0,0.0,0.0,0,66448.33551664483,1.504928591625917e-05,0,-1.7461255504418802,0,1,1
22516,36,M,0.0,19,116096,0,0,Own,80003,3/8/2015,Sunday,Local,9,0.0,42,Broker,0,0.0,1,Medium,17580.79182550357,white,8498.493036,0,0,0.05,1,0.15143322617061372,0,1,3,1,1,1,0,2.0686952063552435,0.15980541793245523,0,-0.6262173265252153,0,0.0,-0.6789293319088264,0,0.0,0,0,0.81,2.302585092994046,1.8650939253251773,0.4792777777777778,0.4792777777777778,0.0,0.42,0.0,0.0,0.0,0,116094.83905160948,8.613647325608657e-06,0,-1.4419186810315459,0,1,0
1296,40,M,0.0,77,54867,0,1,Own,15028,4/29/2015,Wednesday,Local,0,0.0,3,Broker,0,1057.12,2,Large,15000.0,black,20744.96861,0,0,0.01282051282051282,0,0.2733883755262726,0,0,0,1,0,0,0,0.7230668927374835,-0.5848848496551938,0,-0.7451388272728282,0,352.3721587594708,-0.29163254651157944,0,0.07047466661968355,0,0,0.23,0.0,0.0,0.4467777777777778,0.4467777777777778,6.964249027536601,0.03,0.20892747082609803,0.0,0.0,0,51.853286471730186,0.019285176990534985,0,-0.0,0,1,0
8876,47,M,1.0,84,108572,0,1,Own,85010,9/9/2016,Friday,Local,22,1.0,99,Phone,0,4717.52,1,Compact,15000.0,black,33109.00361,0,0,0.011764705882352941,0,0.13815716759385477,0,1,3,0,0,0,0,0.4530489703694683,-0.7417548439328017,0,-0.7583326912671867,0,2358.748206258969,0.942557934452072,0,0.3145013331236658,0,0,0.16,3.1354942159291497,0.501679074548664,0.4467777777777778,0.4467777777777778,8.459250470087564,0.99,8.374657965386689,1.8770879816399597,1.0567786651376079,0,23.009757248014722,0.04345980510021368,0,-2.3777477672182497,0,1,0
16351,61,F,1.0,69,115358,1,0,Rent,20148,7/7/2016,Thursday,Parking Lot,0,0.0,50,Broker,0,1469.64,1,Compact,47683.16692427128,silver,13155.18787,0,0,0.014285714285714285,0,0.41334945928562633,0,0,0,1,0,1,0,3.6246663566671375,0.983700049406437,0,0.7870548148787053,0,734.8163259183705,-0.1737904991885347,0,0.030820939431850675,0,0,0.31,0.0,0.0,0.7979444444444445,0.7979444444444445,7.2934529591746164,0.5,3.6467264795873082,0.0,0.0,0,78.44067835472529,0.012748485779188851,0,0.0,0,1,0
6209,47,F,0.0,75,94846,1,1,Rent,80041,8/29/2015,Saturday,Parking Lot,0,0.0,60,Phone,1,0.0,1,Compact,15000.0,gray,20020.70692,0,0,0.013157894736842105,0,0.1581511081120975,0,0,0,1,0,1,0,0.7492242932502684,-0.5806265936089012,0,-0.7583326912671867,0,0.0,-0.6789293319088264,0,0.0,0,0,0.25,0.0,0.0,0.4467777777777778,0.4467777777777778,0.0,0.6,0.0,0.0,0.0,0,94845.0515494845,1.0543512640433584e-05,0,-0.0,0,1,1
24195,43,F,1.0,47,66779,1,0,Own,20147,7/14/2015,Tuesday,Local,0,1.0,17,Phone,0,1145.85,2,Large,15000.0,gray,25905.87231,0,0,0.020833333333333332,1,0.22462151275101455,0,0,0,0,0,0,0,0.5790192978145582,-0.6638786529518169,0,-0.7451388272728282,0,381.94872683757717,-0.2604062007857475,0,0.07638999994907333,0,0,0.53,0.0,0.0,0.4467777777777778,0.4467777777777778,7.044774332640225,0.17,1.1976116365488383,0.0,0.0,0,58.22818975255535,0.017173809326916634,0,-0.0,0,1,0
22335,41,M,1.0,80,92485,1,0,Own,80016,6/26/2016,Sunday,Local,0,0.0,49,Broker,1,272.25,1,Medium,17906.206194833423,black,19121.00978,0,0,0.012345679012345678,0,0.19361200405291046,0,0,0,1,0,1,0,0.9364676024693057,-0.46197014947694576,0,-0.6105393506894216,0,136.1243193784031,-0.5853526415573802,0,0.015204225668221756,0,0,0.2,0.0,0.0,0.48255555555555557,0.48255555555555557,5.610387127056648,0.49,2.7490896922577575,0.0,0.0,0,338.4629336335615,0.002954533188373658,0,-0.0,0,1,0
14450,52,M,1.0,74,112651,1,0,Rent,15051,9/6/2015,Sunday,Parking Lot,14,0.0,52,Phone,0,5873.67,1,Medium,27003.1613289864,black,28784.79872,0,0,0.013333333333333334,0,0.23970636149689217,0,1,3,1,1,1,0,0.9381049206657559,-0.46107099770999227,0,-0.17226170773757482,0,2936.8203158984206,1.3399452275643753,0,0.21751786489975755,0,0,0.26,2.70805020110221,0.7040930522865746,0.5892222222222222,0.5892222222222222,8.678405167221989,0.52,4.5127706869554345,1.8722008682083624,1.0550785889242473,0,19.175715369245054,0.05214926584231582,0,-0.4664933522809496,0,1,0
19827,58,F,0.0,79,59990,1,0,Rent,80027,6/22/2015,Monday,Parking Lot,0,0.0,23,Broker,0,0.0,1,Large,50443.250304563655,blue,13609.79649,0,0,0.0125,0,0.8408609819063786,1,0,0,1,0,1,0,3.706392693275293,1.0511317154496944,0,0.9526905215717912,0,0.0,-0.6789293319088264,0,0.0,0,0,0.21,0.0,0.0,0.8185,0.8185,0.0,0.23,0.0,0.0,0.0,0,59989.40010599894,1.6669611599154895e-05,0,0.0,0,1,0
7361,78,F,1.0,66,118321,1,0,Own,50058,2/27/2015,Friday,Parking Lot,3,0.0,14,Online,1,0.0,3,Large,15000.0,other,45717.56763,1,0,0.014925373134328358,0,0.1267737764217679,0,0,1,1,0,0,0,0.32810144490005505,-0.8014786977657882,0,-0.7451388272728282,0,0.0,-0.71740070275363,0,0.0,0,0,0.34,1.3862943611198906,0.47134008278076284,0.4467777777777778,0.4467777777777778,0.0,0.14,0.0,0.0,0.0,0,118319.81680183197,8.451669609921169e-06,0,-1.03298175449981,0,1,0
19432,37,F,1.0,76,99352,1,1,Own,80004,11/3/2016,Thursday,Parking Lot,0,0.0,3,Broker,0,0.0,1,Large,22700.00583611279,blue,18601.08915,0,0,0.012987012987012988,0,0.22848061273162884,0,0,0,1,0,0,0,1.220358960749844,-0.3121764311456152,0,-0.37628733136067616,0,0.0,-0.6789293319088264,0,0.0,0,0,0.24,0.0,0.0,0.5376666666666666,0.5376666666666666,0.0,0.03,0.0,0.0,0.0,0,99351.0064899351,1.0065323293938178e-05,0,-0.0,0,1,0
25117,26,M,1.0,87,52891,1,0,Own,15021,6/5/2016,Sunday,Parking Lot,2,0.0,0,Online,1,0.0,1,Medium,61598.456543679335,white,28208.4289,0,0,0.011363636363636364,0,1.164630212014886,1,0,0,1,0,0,0,2.1836897311867816,0.2229559591140206,0,1.4944876848140571,0,0.0,-0.6789293319088264,0,0.0,0,0,0.13,1.0986122886681098,0.14281959752685428,0.8942777777777777,0.8942777777777777,0.0,0.0,0.0,0.0,0.0,0,52890.471095289045,1.890699740619251e-05,0,1.641862535799876,0,1,0
28850,39,F,1.0,88,101785,1,1,Own,20151,9/2/2015,Wednesday,Local,6,0.0,91,Phone,1,0.0,8,Medium,28295.095541693707,red,20252.35121,0,0,0.011235955056179775,0,0.2779888543664951,0,1,2,1,1,0,0,1.3971264488910886,-0.20899414479995754,0,-0.1100182566878484,0,0.0,-0.6871291518760594,0,0.0,0,0,0.12,1.9459101490553132,0.2335092178866376,0.6044444444444445,0.6044444444444445,0.0,0.91,0.0,0.0,0.0,0,101783.98216017839,9.824728593621377e-06,0,-0.21408564227025678,0,1,0
12222,38,F,0.0,78,50788,1,0,Own,80102,9/19/2016,Monday,Highway,0,0.0,20,Broker,1,2586.66,12,Medium,15000.0,silver,8110.425353,0,0,0.012658227848101266,0,0.29534535717098526,0,0,0,1,0,1,0,1.8494714307378308,0.03941620731232638,0,-0.7505560026592288,0,198.97369309715916,0.1502656027182041,0,0.17244399988503734,0,0,0.22,0.0,0.0,0.4467777777777778,0.4467777777777778,7.858509271410665,0.2,1.571701854282133,0.0,0.0,0,19.62699883436387,0.05095019870012765,0,-0.0,0,1,0
5982,33,M,1.0,83,50443,1,0,Own,85063,7/16/2016,Saturday,Highway,0,1.0,28,Broker,1,0.0,1,Compact,15000.0,white,31380.53836,0,0,0.011904761904761904,0,0.2973653430604841,0,0,0,0,0,1,0,0.4780032714269841,-0.7281789564201487,0,-0.7583326912671867,0,0.0,-0.6789293319088264,0,0.0,0,0,0.17,0.0,0.0,0.4467777777777778,0.4467777777777778,0.0,0.28,0.0,0.0,0.0,0,50442.495575044246,1.9824554443664186e-05,0,-0.0,0,1,0
23850,47,F,1.0,87,114552,1,1,Rent,80107,10/21/2016,Friday,Parking Lot,0,0.0,0,Phone,1,7.0,3,Medium,74623.47525392268,other,46944.640080000005,0,0,0.011363636363636364,0,0.6514375589594479,1,0,0,1,0,0,0,1.5896058657784602,-0.10329190062305904,0,2.1220135344576683,1,1.7499956250109376,-0.7149891390470796,0,9.380426166488397e-05,0,1,0.13,0.0,0.0,0.9517222222222222,1.9034444444444445,2.0794415416798357,0.0,0.0,0.0,0.0,0,14318.982101272373,6.983736638743107e-05,0,0.0,0,1,1
591,30,F,1.0,71,76574,0,0,Own,50010,3/12/2016,Saturday,Highway,0,0.0,39,Broker,1,9707.34,14,Medium,32003.85837348681,black,32481.49715,0,0,0.013888888888888888,0,0.41794680144026447,0,0,0,1,0,1,0,0.9852950501585442,-0.4351560054939418,0,0.06866436933535304,0,647.1555685629543,2.662768954970716,1,0.30331780261247326,0,1,0.29,0.0,0.0,0.644,1.288,9.180740588894935,0.39,5.580488829669024,0.0,0.0,0,7.887445219381021,0.1267836041138851,0,0.0,0,1,0
19929,24,F,1.0,56,64268,1,0,Rent,50047,1/26/2015,Monday,Local,0,1.0,1,Online,1,0.0,2,Large,15000.0,red,8955.528796999999,0,0,0.017543859649122806,0,0.2333976473517147,0,0,0,0,0,0,0,1.6749429679993215,-0.06288855049984853,0,-0.7451388272728282,0,0.0,-0.6636599847364352,0,0.0,0,0,0.44,0.0,0.0,0.4467777777777778,0.4467777777777778,0.0,0.01,0.0,0.0,0.0,0,64267.35732642673,1.5559998752791412e-05,0,-0.0,0,1,0
4229,47,F,0.0,72,50217,1,1,Own,50021,7/11/2016,Monday,Highway,4,0.0,99,Broker,1,0.0,1,Medium,42957.86500865876,other,9073.952464,0,0,0.0136986301369863,0,0.8554446703040556,1,0,1,1,0,0,0,4.734195504301774,1.6235949903624476,0,0.596411965991942,0,0.0,-0.6789293319088264,0,0.0,0,0,0.28,1.6094379124341003,0.4506426154815481,0.7563333333333333,0.7563333333333333,0.0,0.99,0.0,0.0,0.0,0,50216.49783502165,1.991377421592011e-05,0,0.9598880294967888,0,1,1
11882,42,M,0.0,94,90468,0,1,Rent,80110,10/22/2015,Thursday,Local,7,0.0,100,Broker,1,1385.87,1,Medium,27032.81789551525,black,38107.18798,0,0,0.010526315789473684,0,0.29881082698319017,0,1,2,1,1,0,0,0.7093889452721921,-0.5866729569696378,0,-0.17083289887959646,0,692.9315353423232,-0.20258359138592927,0,0.05126620557441975,0,0,0.06,2.0794415416798357,0.12476649250079014,0.5897222222222223,0.5897222222222223,7.23480468845278,1.0,7.23480468845278,0.5323193716712648,0.4267825167404881,0,65.23178044638806,0.015329948682335622,0,-0.35523702661582357,0,1,0
24248,70,M,1.0,65,104018,1,1,Own,20142,7/7/2016,Thursday,Parking Lot,0,0.0,1,Broker,0,317.0,1,Large,20540.482854058147,red,22273.97365,1,0,0.015151515151515152,0,0.1974704652469587,0,0,0,1,0,0,0,0.9221741557028558,-0.47569704978924493,0,-0.47973443248516656,0,158.49920750396248,-0.5699713490202738,0,0.015432938071513809,0,0,0.35,0.0,0.0,0.5111111111111111,0.5111111111111111,5.762051382780177,0.01,0.05762051382780177,0.0,0.0,0,327.10061864463466,0.0030571631859699355,0,-0.0,0,1,0
6570,35,F,1.0,89,67787,1,1,Rent,80034,8/29/2015,Saturday,Local,3,0.0,59,Phone,1,8511.36,6,Large,29398.75653218104,white,24948.49108,0,0,0.011111111111111112,0,0.43369313485153554,0,0,1,1,0,1,0,1.1783781402300848,-0.33519816004114517,0,-0.055398715484677445,0,1215.906834418808,2.089763599844838,0,0.289514285673545,0,0,0.11,1.3862943611198906,0.15249237972318797,0.6163888888888889,0.6163888888888889,9.049274503920175,0.59,5.339071957312903,0.5018439783894888,0.4066936720406677,0,7.963361502611072,0.1255749527285164,0,-0.0767989268896935,0,1,1
19635,53,F,1.0,78,36693,1,0,Own,15035,6/9/2016,Thursday,Parking Lot,8,0.0,11,Phone,1,3165.29,1,Medium,15000.0,silver,21627.81315,0,0,0.012658227848101266,0,0.40879731828959204,0,1,3,1,1,0,0,0.6935513955586622,-0.5953703261432098,0,-0.7505560026592288,0,1582.637086814566,0.4090315944549172,0,0.21101933319265379,0,0,0.22,2.1972245773362196,0.4833894070139683,0.4467777777777778,0.4467777777777778,8.060315834477302,0.11,0.8866347417925032,0.19148441721953094,0.1751999391828721,0,11.588641559716129,0.08629131653903102,0,-1.6491400957100866,0,1,0
19550,33,F,1.0,68,105180,1,1,Rent,15033,10/2/2016,Sunday,Local,0,0.0,30,Online,1,2423.0,1,Medium,15000.0,other,5006.253749,0,0,0.014492753623188406,0,0.1426126640045636,0,0,0,1,0,1,0,2.9962524318775747,0.6691839370786269,0,-0.7505560026592288,0,1211.4939425302873,0.15389461931818618,0,0.16153333322564445,0,0,0.32,0.0,0.0,0.4467777777777778,0.4467777777777778,7.793174347189205,0.3,2.3379523041567616,0.0,0.0,0,43.39108892990475,0.023046201286937424,0,-0.0,0,1,0
21106,60,M,1.0,77,63830,1,0,Rent,85015,4/16/2016,Saturday,Local,0,0.0,56,Phone,0,562.17,1,Medium,73898.15235831181,red,50696.75955,0,0,0.01282051282051282,0,1.1577338611673478,1,0,0,1,0,1,0,1.457650410000126,-0.1757567284613365,0,2.087068566127126,1,281.08359458202705,-0.48570248887899165,0,0.007607362051464002,0,1,0.23,0.0,0.0,0.949,1.898,6.333581536379638,0.56,3.546805660372598,0.0,0.0,0,113.34055234936962,0.008822966634994482,0,0.0,0,1,0
5266,65,F,1.0,47,79090,1,1,Rent,15025,9/11/2015,Friday,Local,6,0.0,76,Broker,0,0.0,1,Compact,80360.04701710962,black,18876.23219,0,0,0.020833333333333332,1,1.0160582503111597,1,1,2,1,1,1,0,4.25720801512018,1.3278216652526573,0,2.3321450551331915,1,0.0,-0.6789293319088264,0,0.0,0,1,0.53,1.9459101490553132,1.031332378999316,0.9675555555555555,1.935111111111111,0.0,0.76,0.0,0.0,0.0,0,79089.20910790892,1.2643949928860277e-05,0,4.5381447318528405,0,1,0
18790,59,M,0.0,77,38631,1,0,Own,15049,3/30/2015,Monday,Local,3,0.0,90,Broker,0,0.0,2,Compact,15000.0,silver,37105.445230000005,0,0,0.01282051282051282,0,0.38828919779451737,0,0,1,1,0,0,0,0.4042533354061431,-0.768301131478333,0,-0.7583326912671867,0,0.0,-0.6636599847364352,0,0.0,0,0,0.23,1.3862943611198906,0.31884770305757487,0.4467777777777778,0.4467777777777778,0.0,0.9,0.0,0.0,0.0,0,38630.61369386306,2.588620537239873e-05,0,-1.051272333756572,0,1,1
3137,42,M,1.0,76,36262,1,0,Own,50026,10/19/2015,Monday,Local,0,1.0,17,Broker,1,3307.27,1,Compact,15000.0,red,34144.531039999994,0,0,0.012987012987012988,0,0.4136561689923336,0,0,0,0,0,0,0,0.43930900611973706,-0.7492297961926263,0,-0.7583326912671867,0,1653.6267318663406,0.4578323970117522,0,0.22048466651967688,0,0,0.24,0.0,0.0,0.4467777777777778,0.4467777777777778,8.104180673127214,0.17,1.3777107144316265,0.0,0.0,0,10.961015845257442,0.09123233665512016,0,-0.0,0,1,0
12072,39,M,1.0,88,114485,1,1,Rent,85031,12/18/2015,Friday,Highway,0,1.0,24,Broker,0,14524.14,5,Compact,15000.0,red,4631.069818999999,0,0,0.011235955056179775,0,0.13102153120496135,0,0,0,0,0,1,0,3.2389924043185925,0.7738818628911657,0,-0.7583326912671867,0,2420.6859655233907,4.260597199609139,1,0.9682759993544826,1,2,0.12,0.0,0.0,0.4467777777777778,1.3403333333333334,9.583636220227879,0.24,6.300072692854691,0.0,0.0,0,7.8818517357616855,0.12687357803585758,0,-0.0,0,1,1
15978,49,M,1.0,86,32854,1,0,Own,15057,4/30/2015,Thursday,Parking Lot,0,0.0,100,Phone,1,1591.25,1,Large,15000.0,blue,26563.2315,0,0,0.011494252873563218,0,0.4565654106044926,0,0,0,1,0,0,0,0.5646903312329713,-0.6717364694477842,0,-0.7451388272728282,0,795.6210218948905,-0.13199119225138367,0,0.10608333326261112,0,0,0.14,0.0,0.0,0.4467777777777778,0.4467777777777778,7.3729033892514755,1.0,7.3729033892514755,0.0,0.0,0,20.633694327940372,0.04846439515205647,0,-0.0,0,1,0
20372,43,F,1.0,80,101321,0,1,Rent,15001,4/23/2015,Thursday,Parking Lot,5,0.0,49,Phone,0,1777.91,20,Large,15000.0,red,9584.910008,0,0,0.012345679012345678,0,0.14804433434332467,0,1,2,1,1,1,0,1.564959918437494,-0.12320180590476093,0,-0.7451388272728282,0,84.66234063698066,0.08438691831190172,0,0.11852733325431512,0,0,0.2,1.791759469228055,0.358351893845611,0.4467777777777778,0.4467777777777778,7.483756096166883,0.49,3.6670404871217728,0.5871066136050241,0.4619126186230804,0,56.956787825371784,0.017557166803266865,0,-1.335109549655578,0,1,1
11639,60,M,1.0,53,36260,1,1,Rent,85013,9/18/2015,Friday,Parking Lot,0,0.0,5,Broker,1,0.0,1,Medium,24526.345268059435,red,18372.73234,0,0,0.018518518518518517,0,0.6764022412592232,1,0,0,1,0,0,0,1.3349318327199948,-0.24314902022153181,0,-0.29159098761199104,0,0.0,-0.6789293319088264,0,0.0,0,0,0.47,0.0,0.0,0.5585,0.5585,0.0,0.05,0.0,0.0,0.0,0,36259.63740362596,2.7578874785554564e-05,0,-0.0,0,1,0
20417,41,F,1.0,77,78986,0,1,Own,80020,4/22/2016,Friday,Local,1,0.0,96,Online,0,0.0,3,Medium,15000.0,black,39564.36158,0,0,0.01282051282051282,0,0.18990707213936647,0,0,0,1,0,0,0,0.37912907973703514,-0.768038889562076,0,-0.7505560026592288,0,0.0,-0.71740070275363,0,0.0,0,0,0.23,0.6931471805599453,0.15942385152878744,0.4467777777777778,0.4467777777777778,0.0,0.96,0.0,0.0,0.0,0,78985.21014789851,1.2660598079069618e-05,0,-0.5202457770955873,0,1,0
8380,22,M,1.0,79,87897,1,1,Rent,20139,3/24/2015,Tuesday,Local,3,1.0,82,Online,1,2992.45,1,Medium,17512.918233401793,black,28630.95002,0,0,0.0125,0,0.19924364009467666,0,0,1,0,0,1,0,0.6116778596257357,-0.6403321024554907,0,-0.6294873743078365,0,1496.2175189124052,0.3496237150780798,0,0.1708710083841933,0,0,0.21,1.3862943611198906,0.291121815835177,0.47838888888888886,0.47838888888888886,8.004181847369724,0.82,6.563429114843173,0.9140851104879043,0.6492397593816727,0,29.36310935755363,0.03405632718455545,0,-0.8726547973991197,0,1,0
15815,55,F,1.0,16,104013,1,0,Rent,20151,10/4/2015,Sunday,Local,0,1.0,77,Broker,1,10780.07,10,Compact,15000.0,white,10449.17907,0,0,0.058823529411764705,1,0.14421274263793948,0,0,0,0,0,1,0,1.4355194685781958,-0.20726145389795894,0,-0.7583326912671867,0,980.0054727222976,2.9448114823565077,1,0.7186713328542191,1,2,0.84,0.0,0.0,0.4467777777777778,1.3403333333333334,9.285547097422223,0.77,11.149871265015111,0.0,0.0,0,9.647743675119683,0.10365107087869288,0,-0.0,0,1,0
9696,68,M,1.0,28,49223,1,0,Rent,15035,5/7/2015,Thursday,Local,0,1.0,41,Broker,1,4968.82,1,Large,18454.71904241689,silver,16483.98994,1,0,0.034482758620689655,1,0.37492064771381045,0,0,0,0,0,1,0,1.1195541309109382,-0.3674564717731924,0,-0.5796482661130766,0,2484.3975780121095,1.0289337738839117,0,0.2692438712226977,0,0,0.72,0.0,0.0,0.4887222222222222,0.4887222222222222,8.51113890113099,0.41,3.4895669494637054,0.0,0.0,0,9.904382834983194,0.10096530061569362,0,-0.0,0,1,0
15315,46,M,0.0,74,72515,0,1,Rent,85077,5/22/2016,Sunday,Parking Lot,0,0.0,100,Phone,0,0.0,1,Medium,33381.40562024459,blue,18192.67636,0,0,0.013333333333333334,0,0.4603379386367592,0,0,0,1,0,0,0,1.8348815172291548,0.03140399164192925,0,0.1350325278521667,0,0.0,-0.6789293319088264,0,0.0,0,0,0.26,0.0,0.0,0.6593333333333333,0.6593333333333333,0.0,1.0,0.0,0.0,0.0,0,72514.27485725142,1.3790388193644002e-05,0,0.0,0,1,0
4317,43,F,0.0,79,45426,1,1,Own,50047,10/29/2015,Thursday,Local,0,1.0,91,Broker,0,2514.03,1,Medium,54479.86354176711,black,52109.26067,0,0,0.0125,0,1.1993101647023094,1,0,0,0,0,0,0,1.0454929283361905,-0.4020976612773856,0,1.151524559680199,0,1257.0087149564254,0.18518308992495267,0,0.046146040685493876,0,0,0.21,0.0,0.0,0.8497222222222223,0.8497222222222223,7.8300400108921195,0.91,7.125336409911829,0.0,0.0,0,18.061812312132208,0.055365399056566705,0,0.0,0,1,0
4675,54,M,1.0,78,119041,1,1,Own,20105,1/11/2015,Sunday,Local,14,0.0,92,Phone,1,0.0,1,Large,40984.34057956583,blue,37603.61309,0,0,0.012658227848101266,0,0.3442876032590942,0,1,3,1,1,0,0,1.0899043256980492,-0.38371603432974427,0,0.4995826829516615,0,0.0,-0.6789293319088264,0,0.0,0,0,0.22,2.70805020110221,0.5957710442424862,0.7375,0.7375,0.0,0.92,0.0,0.0,0.0,0,119039.80960190398,8.400551069933835e-06,0,1.3528949850344287,0,1,0
14640,41,M,1.0,96,64241,1,0,Own,50049,1/16/2015,Friday,Parking Lot,12,0.0,99,Broker,0,1801.03,1,Compact,77801.26388842787,black,19670.86792,0,0,0.010309278350515464,0,1.2110842590935365,1,1,3,1,1,0,0,3.9551515553502,1.163493900237081,0,2.211155816631181,1,900.5104974475128,-0.05988644256570365,0,0.023149109792757406,0,1,0.04,2.5649493574615367,0.10259797429846147,0.9611666666666666,1.9223333333333332,7.4966690861984056,0.99,7.421702395336421,1.4637638531602586,0.9016902022636105,0,35.64923982592277,0.028051081155509708,0,5.671502691115488,1,1,0
8969,63,F,1.0,93,120408,0,0,Own,20156,5/4/2015,Monday,Local,3,1.0,86,Broker,1,0.0,8,Compact,22084.899135970376,blue,19154.42664,0,0,0.010638297872340425,0,0.18341720762715413,0,0,1,0,0,0,0,1.1529919187620463,-0.3609649067291599,0,-0.42333104860502707,0,0.0,-0.6871291518760594,0,0.0,0,0,0.07,1.3862943611198906,0.09704060527839235,0.5300555555555555,0.5300555555555555,0.0,0.86,0.0,0.0,0.0,0,120406.79593204067,8.305179057180149e-06,0,-0.5868614455681194,0,1,0
9983,43,F,1.0,89,119513,1,0,Own,50049,4/22/2016,Friday,Local,10,1.0,7,Broker,1,0.0,1,Large,75481.9592501303,blue,29724.3959,0,0,0.011111111111111112,0,0.6315794871698501,1,1,3,0,0,0,0,2.5393942228018958,0.4111651288964036,0,2.1521136709630198,1,0.0,-0.6789293319088264,0,0.0,0,1,0.11,2.3978952727983707,0.26376848000782077,0.9545555555555556,1.9091111111111112,0.0,0.07,0.0,0.0,0.0,0,119511.80488195118,8.367374259840565e-06,0,5.160543198126973,1,1,1
17512,37,F,1.0,74,90682,1,0,Rent,80023,3/12/2016,Saturday,Highway,19,0.0,25,Broker,0,0.0,1,Compact,73767.24917882396,blue,18437.46527,0,0,0.013333333333333334,0,0.8134717935072446,1,1,3,1,1,1,0,4.000943082932491,1.1884058633514512,0,2.0204118796597297,0,0.0,-0.6789293319088264,0,0.0,0,0,0.26,2.995732273553991,0.7788903911240377,0.9487222222222222,0.9487222222222222,0.0,0.25,0.0,0.0,0.0,0,90681.09318906811,1.1027657086188244e-05,0,6.052613073768534,0,1,1
11184,38,M,0.0,93,115769,1,1,Own,15027,5/19/2016,Thursday,Local,0,1.0,12,Broker,1,551.65,2,Medium,58549.80226012437,black,16529.17109,0,0,0.010638297872340425,0,0.5057468083867389,0,0,0,0,0,0,0,3.5422104294222216,0.969002933312198,0,1.3476080977580382,0,183.882720390932,-0.4695203068410764,0,0.009421893475488045,0,0,0.07,0.0,0.0,0.8760555555555556,0.8760555555555556,6.314724889756964,0.12,0.7577669867708356,0.0,0.0,0,209.47977545499367,0.004773730304468199,0,0.0,0,1,1
20538,54,M,1.0,79,72456,1,1,Own,15010,7/18/2016,Monday,Local,5,1.0,91,Online,0,2158.01,1,Large,64283.00966503791,silver,11763.63147,0,0,0.0125,0,0.8872006412862691,1,1,2,0,0,0,0,5.464554867629865,2.0152846889085025,1,1.6156531285913482,0,1078.9996050019752,0.06281330737611195,0,0.033570456811358486,0,1,0.21,1.791759469228055,0.37626948853789155,0.9087777777777778,1.8175555555555556,7.6774050622780505,0.91,6.986438606673026,4.7779603841810765,1.754050745700199,0,33.55982587593468,0.029797523554550124,0,2.8948617921414805,0,1,0
