age_of_driver,safty_rating,annual_income,past_num_of_claims,liab_prct,claim_est_payout,age_of_vehicle,vehicle_price,vehicle_weight,log_claim_est_payout,log_annual_income,payout_income_ratio,witness_present_ind,policy_report_filed_ind,address_change_ind,high_education_ind,gender,marital_status,living_status,accident_site,channel,vehicle_category,vehicle_color,claim_day_of_week,fraud
33,90,41505,7,29,3329.01,1,46613.04142721662,35068.91184,8.110730585972984,10.633593274081605,0.08020551245603046,0.0,0,0,1,F,1.0,Own,Local,Phone,Medium,blue,Sunday,0
63,76,66459,0,4,2603.74,1,15618.828655356428,34144.50751,7.8650881411448905,11.104355541908586,0.0391775504062594,1.0,0,0,1,M,1.0,Own,Highway,Phone,Compact,gray,Monday,1
46,95,100856,17,98,0.0,3,15000.0,26554.31824,0.0,11.521458950988468,0.0,1.0,1,1,0,M,0.0,Own,Local,Broker,Large,gray,Saturday,0
56,87,77466,0,74,0.0,1,40385.99854333978,12783.6859,0.0,11.257607318208516,0.0,0.0,1,1,1,M,1.0,Own,Parking Lot,Phone,Compact,red,Sunday,0
48,72,102070,2,70,3725.07,1,15689.961663813066,19157.31139,8.223109337887907,11.533423928547553,0.03649489081129802,1.0,1,0,1,M,1.0,Own,Parking Lot,Broker,Compact,black,Wednesday,0
34,88,124600,0,90,840.03,1,15000.0,20268.70271,6.734627331155987,11.732871910985468,0.006741759696952673,0.0,1,0,1,F,0.0,Own,Highway,Broker,Compact,black,Sunday,0
32,79,115583,0,100,2439.04,2,15000.0,17462.94354,7.799769711595499,11.657752817336602,0.02110188261351052,1.0,1,1,0,F,1.0,Own,Local,Broker,Large,other,Sunday,0
35,66,92415,13,8,0.0,1,15544.255482058485,33267.22543,0.0,11.434055402812444,0.0,0.0,0,1,1,F,0.0,Own,Highway,Phone,Medium,red,Sunday,0
53,69,35344,0,1,0.0,7,27305.73613860198,25726.90118,0.0,10.472912218605055,0.0,0.0,1,0,0,F,1.0,Own,Highway,Phone,Medium,blue,Saturday,0
45,83,38643,18,66,10331.45,9,15000.0,26562.45393,9.243044707274251,10.5621468026374,0.2673493944726219,0.0,0,1,1,M,1.0,Own,Parking Lot,Broker,Large,white,Tuesday,0
42,89,86835,0,4,0.0,13,15000.0,42853.5624,0.0,11.371776561208646,0.0,0.0,0,0,1,F,1.0,Own,Highway,Broker,Medium,blue,Saturday,0
59,31,35190,0,97,0.0,7,15000.0,15381.03941,0.0,10.468545647075837,0.0,1.0,1,1,1,F,1.0,Rent,Local,Broker,Medium,silver,Monday,0
46,47,70088,7,85,4267.65,1,15000.0,11096.83223,8.359052896983211,11.157521142022066,0.060889012541197614,1.0,1,1,1,F,1.0,Own,Local,Broker,Medium,gray,Thursday,0
36,87,51575,4,50,0.0,1,35376.41441360792,25048.05299,0.0,10.850811726990456,0.0,0.0,1,0,0,M,0.0,Own,Local,Broker,Medium,black,Thursday,0
68,63,58026,19,67,2286.63,1,15000.0,12278.23701,7.7352716261359715,10.9686636984504,0.039406310855291504,0.0,1,1,1,M,1.0,Own,Highway,Broker,Medium,red,Thursday,0
31,50,100387,17,89,891.51,2,15000.0,11315.20374,6.7940377180728175,11.516797957184103,0.008880643104753555,0.0,1,1,0,M,1.0,Own,Parking Lot,Broker,Medium,gray,Tuesday,1
57,78,109871,0,67,9890.67,12,47950.16026941778,31213.33233,9.199448267793695,11.607071330860459,0.09001993228484054,1.0,1,0,1,M,1.0,Own,Local,Phone,Large,silver,Saturday,0
26,88,34157,5,94,0.0,1,35285.052013659224,32804.21091,0.0,10.438752098179137,0.0,0.0,0,0,1,M,0.0,Rent,Local,Phone,Large,black,Monday,0
28,58,123346,5,100,0.0,1,49333.06874695336,13073.58827,0.0,11.722756800624044,0.0,0.0,0,1,1,F,0.0,Own,Parking Lot,Online,Compact,gray,Monday,0
42,75,106949,9,13,3119.98,1,46204.13947851729,11531.29863,8.045902334047748,11.580116714510552,0.029172323515661524,0.0,1,1,1,F,1.0,Own,Parking Lot,Phone,Compact,other,Sunday,0
45,65,41779,10,59,0.0,1,15000.0,27251.75282,0.0,10.640173035110557,0.0,0.0,0,0,1,M,1.0,Own,Local,Broker,Large,gray,Thursday,0
46,98,30588,13,1,475.33,3,15000.0,18072.28901,6.1661108913366425,10.3283957461889,0.01553924613423126,0.0,0,0,0,F,0.0,Rent,Parking Lot,Online,Large,black,Tuesday,0
46,48,61429,1,50,0.0,1,30540.03432381747,14941.32971,0.0,11.025653594157973,0.0,0.0,1,1,1,F,1.0,Own,Parking Lot,Broker,Medium,red,Thursday,0
37,77,94367,1,62,0.0,3,15000.0,31228.51017,0.0,11.454957311615003,0.0,1.0,1,1,0,M,1.0,Own,Highway,Phone,Compact,red,Tuesday,1
44,63,68865,14,39,0.0,1,46757.410272147084,8159.104549,0.0,11.139917866410599,0.0,0.0,1,0,1,F,0.0,Own,Parking Lot,Broker,Medium,white,Friday,0
53,70,87039,1,81,1247.5,4,15000.0,22594.94374,7.129698109719828,11.374123062089769,0.014332490808823529,1.0,1,0,1,M,1.0,Rent,Local,Broker,Medium,other,Sunday,0
34,79,89212,1,70,5641.24,7,15000.0,26011.85273,8.638036428764277,11.398782047859386,0.06323338526896304,0.0,0,0,1,F,0.0,Own,Local,Online,Large,gray,Thursday,0
53,22,33847,0,4,0.0,1,15000.0,30886.77871,0.0,10.429635192399903,0.0,1.0,0,0,1,M,1.0,Own,Parking Lot,Phone,Medium,red,Sunday,0
40,90,84852,0,9,4377.7,2,58255.62000063477,25690.51221,8.384507155662602,11.348675626548836,0.05159157601970466,0.0,1,1,1,M,0.0,Own,Local,Broker,Large,other,Thursday,0
43,57,120683,2,35,7733.83,1,15000.0,14098.28979,8.953488784743667,11.70093083823248,0.06408330847502569,0.0,0,1,1,M,1.0,Own,Highway,Phone,Compact,gray,Thursday,1
49,56,64316,10,78,0.0,1,29486.19164213431,23684.32061,0.0,11.07157926097404,0.0,0.0,1,1,0,M,1.0,Own,Local,Broker,Large,blue,Friday,1
68,90,90030,0,92,0.0,1,23614.677164370845,58047.01874,0.0,11.407909334449478,0.0,0.0,0,0,0,F,0.0,Own,Parking Lot,Phone,Large,blue,Saturday,0
45,69,37947,0,31,8251.01,1,15000.0,25201.79522,9.018212086017844,10.543972080512768,0.21742937704226836,1.0,0,1,1,M,1.0,Own,Local,Phone,Large,black,Wednesday,0
27,59,56100,0,100,0.0,1,109061.43691257408,27547.85482,0.0,10.934908916663861,0.0,0.0,0,1,1,F,1.0,Rent,Local,Online,Large,silver,Friday,0
40,89,120439,4,49,2082.34,1,43243.97365444888,26427.26158,7.641727654057218,11.69890698259567,0.017289438724676188,0.0,1,1,1,F,0.0,Rent,Highway,Broker,Large,black,Wednesday,0
39,93,97872,1,3,0.0,1,20615.08382935608,19991.24085,0.0,11.491425998856991,0.0,0.0,0,0,1,F,0.0,Rent,Local,Broker,Medium,other,Saturday,0
40,86,106883,2,87,0.0,1,20175.714531233185,29683.16324,0.0,11.57949941321987,0.0,0.0,0,0,0,F,1.0,Own,Parking Lot,Broker,Compact,silver,Monday,0
35,81,63160,0,9,7383.56,1,52140.783958300686,27112.57759,8.907146612960311,11.053442301049815,0.11690061905289657,0.0,1,0,0,M,1.0,Rent,Parking Lot,Broker,Large,red,Wednesday,0
56,89,106984,1,91,0.0,5,15000.0,22123.16734,0.0,11.580443916701052,0.0,0.0,0,1,1,F,0.0,Own,Parking Lot,Broker,Medium,other,Wednesday,0
39,74,46047,15,0,11182.02,1,16622.842342312804,10957.15928,9.322151835455454,10.737439609687094,0.242833999305073,0.0,1,0,1,F,1.0,Rent,Local,Phone,Compact,black,Tuesday,0
59,47,34826,0,28,1790.53,1,15000.0,12150.71918,7.49082528234859,10.458148227006145,0.05141212277830419,0.0,1,0,1,M,0.0,Own,Parking Lot,Phone,Large,other,Sunday,0
59,70,52921,20,0,0.0,1,15000.0,15807.60286,0.0,10.876574410409694,0.0,0.0,0,0,0,F,1.0,Rent,Highway,Phone,Compact,white,Thursday,0
30,92,45326,0,31,0.0,1,21610.96851630221,20679.60998,0.0,10.721658160407951,0.0,0.0,1,0,1,M,1.0,Own,Local,Phone,Compact,white,Sunday,0
29,70,79012,10,2,3483.4,1,15000.0,12579.41039,8.156051141944737,11.277367674873172,0.04408641615936618,0.0,1,0,1,F,0.0,Rent,Local,Phone,Compact,black,Wednesday,0
40,81,85742,7,99,0.0,1,42908.6895059091,20081.79867,0.0,11.359109729042999,0.0,1.0,0,1,0,F,1.0,Own,Local,Broker,Compact,silver,Saturday,0
34,58,45325,0,50,0.0,1,15000.0,17945.16056,0.0,10.721636098258875,0.0,0.0,1,0,1,M,1.0,Own,Local,Online,Compact,blue,Saturday,0
47,77,120508,0,43,0.0,8,15000.0,8549.222821,0.0,11.699479717920457,0.0,0.0,0,1,1,F,0.0,Own,Highway,Online,Large,silver,Saturday,1
69,83,76249,0,79,462.17,2,15000.0,15435.69554,6.138094157321945,11.241772694469658,0.006061245901639345,0.0,1,1,1,M,1.0,Rent,Local,Broker,Compact,gray,Friday,0
45,74,41595,4,67,83.8,1,64891.954180961504,16697.65323,4.440295542797857,10.635759287780123,0.002014616790075969,0.0,0,1,1,M,1.0,Own,Local,Broker,Large,white,Thursday,0
39,68,109510,0,79,5972.63,1,15000.0,16778.93792,8.695110061806108,11.603780279814268,0.054539087397613026,0.0,1,1,1,F,0.0,Rent,Local,Broker,Large,silver,Sunday,0
77,84,56416,0,97,1482.48,1,39511.41743795661,22398.72453,7.302145958008721,10.940525810508454,0.026277185954588157,1.0,1,0,1,M,0.0,Own,Local,Broker,Medium,white,Friday,0
28,50,115373,2,13,0.0,1,15000.0,14794.62305,0.0,11.655934304378642,0.0,1.0,0,0,1,F,1.0,Rent,Local,Online,Medium,other,Tuesday,0
47,72,54343,0,9,0.0,1,15000.0,18049.96852,0.0,10.903089490871137,0.0,0.0,0,1,1,M,1.0,Rent,Local,Broker,Large,silver,Thursday,0
32,58,124100,10,18,2713.82,1,15000.0,21076.06831,7.906480931827662,11.72885102917796,0.0218678334582316,0.0,1,0,1,M,1.0,Rent,Local,Broker,Compact,blue,Monday,0
39,74,54198,2,96,0.0,1,21163.611409717403,11019.31967,0.0,10.90041773707303,0.0,0.0,0,1,1,F,1.0,Rent,Highway,Broker,Medium,red,Saturday,0
30,50,67488,10,32,533.69,8,52133.71795892224,13640.03594,6.28168713970387,11.119719900617751,0.00790780719821008,0.0,1,0,1,M,1.0,Own,Local,Phone,Compact,gray,Thursday,0
61,17,34466,2,99,897.44,1,15000.0,16344.12144,6.800659926030594,10.447757623521474,0.02603765921025909,0.0,0,0,1,F,1.0,Own,Local,Online,Large,blue,Wednesday,0
41,96,99826,0,50,2912.55,3,15000.0,23074.73788,7.977127547925489,11.51119396679208,0.02917597443577389,0.0,1,1,1,M,1.0,Own,Highway,Phone,Large,other,Sunday,1
42,72,49948,2,69,8424.23,4,18568.319359527235,8569.367789,9.038986054551197,10.818757763856276,0.1686566297623576,0.0,1,1,1,M,1.0,Rent,Local,Broker,Medium,gray,Friday,0
46,74,44252,0,54,7043.92,1,60913.36461508848,22463.10377,8.860062068696978,10.697678444748158,0.15917384132149234,0.0,0,1,1,F,0.0,Own,Local,Broker,Medium,gray,Tuesday,1
22,57,112321,6,92,2100.81,5,82103.07830348735,21122.68945,7.650554157246803,11.629125025368914,0.018703459696230478,0.0,0,1,1,M,1.0,Rent,Local,Online,Large,red,Wednesday,0
51,74,69246,0,21,0.0,7,15000.0,8954.186811,0.0,11.145435101811552,0.0,0.0,1,1,1,M,0.0,Own,Local,Phone,Medium,white,Friday,0
46,67,41174,0,92,1138.44,8,15000.0,12376.12773,7.038292192626331,10.62558655504584,0.0276488160291439,0.0,1,0,1,F,1.0,Rent,Highway,Phone,Large,black,Thursday,0
26,84,36503,0,37,5168.91,7,15000.0,23739.3093,8.550610559227161,10.505177122607238,0.14159845496383958,0.0,1,1,0,M,1.0,Rent,Local,Online,Medium,other,Saturday,1
28,73,104686,8,28,0.0,1,93915.65513044594,58681.31488,0.0,11.558730224870715,0.0,0.0,1,1,1,M,0.0,Rent,Parking Lot,Online,Compact,other,Tuesday,0
50,73,115724,0,21,0.0,1,15000.0,22033.71383,0.0,11.658971965899472,0.0,1.0,1,1,1,M,1.0,Own,Parking Lot,Phone,Compact,silver,Tuesday,0
42,54,66296,7,36,0.0,1,42596.554918408365,27340.4557,0.0,11.101899926281416,0.0,1.0,1,1,1,M,1.0,Rent,Local,Phone,Medium,silver,Saturday,0
51,91,109792,0,82,0.0,7,15000.0,31018.73096,0.0,11.606352053748438,0.0,1.0,1,0,1,F,1.0,Rent,Local,Phone,Large,silver,Wednesday,0
44,10,85893,0,6,1426.52,1,15000.0,18178.64995,7.2636939519399,11.360869256871581,0.016607912077677138,1.0,0,1,1,M,1.0,Own,Local,Broker,Large,silver,Monday,0
41,68,82736,12,84,181.63,1,35542.67864043799,21203.10633,5.20746224820395,11.323422181199975,0.0021952693474503546,0.0,0,0,1,M,0.0,Own,Local,Phone,Large,gray,Saturday,1
68,73,38669,0,0,0.0,1,35095.60110337355,26598.55348,0.0,10.562819384601342,0.0,0.0,1,0,1,M,1.0,Own,Parking Lot,Broker,Compact,silver,Wednesday,0
43,53,84949,0,49,0.0,6,30864.497392200617,28659.89618,0.0,11.349818127100079,0.0,0.0,1,1,1,F,0.0,Own,Local,Broker,Medium,other,Saturday,1
53,79,40261,0,50,0.0,13,68942.73646184565,38705.66754,0.0,10.603163375058774,0.0,0.0,0,1,1,M,1.0,Rent,Highway,Broker,Large,black,Sunday,0
28,68,101914,0,48,476.21,1,16097.832636538971,19235.4187,6.1679566455783785,11.53189441151783,0.004672619339645783,0.0,0,0,1,M,1.0,Rent,Highway,Phone,Large,red,Wednesday,0
76,79,124596,0,96,3687.4,1,15000.0,59403.51388,8.212948038664987,11.732839807999085,0.029594613032416513,1.0,0,1,0,F,1.0,Rent,Local,Phone,Medium,black,Saturday,0
39,83,91752,14,1,0.0,1,66883.4458963364,24424.77174,0.0,11.426855462929947,0.0,0.0,1,1,0,M,1.0,Own,Local,Phone,Compact,other,Sunday,0
19,94,108046,0,99,4772.7,8,15000.0,41692.51334,8.470876964538814,11.590321596625932,0.044172443473673495,0.0,0,1,1,F,1.0,Rent,Local,Online,Compact,gray,Wednesday,0
43,83,114869,0,100,4747.91,5,54033.14622933502,21829.98337,8.465670397011362,11.65155633313945,0.04133289805867502,0.0,0,1,1,M,0.0,Rent,Parking Lot,Broker,Large,gray,Saturday,0
61,87,76956,10,50,8963.51,1,15000.0,8347.292772,9.101028727546042,11.251002103290817,0.11647426484920151,1.0,1,0,1,M,1.0,Rent,Highway,Broker,Medium,white,Friday,0
44,70,59211,0,50,0.0,1,15000.0,35723.94043,0.0,10.988879503033383,0.0,0.0,1,1,1,M,0.0,Own,Local,Broker,Medium,blue,Wednesday,0
38,65,74942,0,84,0.0,2,15000.0,11068.8619,0.0,11.22448310357204,0.0,0.0,0,1,1,F,0.0,Own,Local,Online,Large,blue,Saturday,1
47,93,90353,1,100,0.0,1,15000.0,25025.52305,0.0,11.411490567314875,0.0,0.0,0,0,0,F,1.0,Own,Local,Broker,Compact,blue,Monday,0
44,83,90382,0,88,0.0,10,73865.2411285653,14926.33138,0.0,11.411811475598721,0.0,1.0,0,1,1,M,1.0,Own,Local,Broker,Medium,gray,Wednesday,1
36,56,57067,13,87,0.0,9,25130.328187949803,28547.30337,0.0,10.951998818234705,0.0,0.0,0,1,1,M,1.0,Own,Parking Lot,Phone,Large,blue,Thursday,0
62,74,103489,0,99,6511.04,2,15000.0,12030.03065,8.781408050169654,11.547230268662219,0.06291467774664218,0.0,0,0,1,M,0.0,Own,Parking Lot,Broker,Medium,white,Saturday,0
37,68,100393,0,50,0.0,3,15000.0,18244.73148,0.0,11.516857723497834,0.0,0.0,1,1,0,M,1.0,Own,Local,Phone,Compact,silver,Friday,0
37,80,37915,4,26,6796.83,3,75592.3894746507,54059.640770000005,8.824358722588268,10.543128465572932,0.17926020677286633,0.0,1,1,1,M,0.0,Own,Highway,Broker,Large,gray,Wednesday,0
26,62,31484,8,68,1045.86,1,26985.599268877217,15449.228180000002,6.953550486552571,10.357266520922844,0.03321772272510719,0.0,0,1,1,M,1.0,Own,Parking Lot,Online,Medium,other,Thursday,0
54,51,94397,5,87,0.0,1,65593.27309107287,23660.48635,0.0,11.455275165468478,0.0,0.0,0,1,1,M,0.0,Rent,Highway,Broker,Medium,other,Saturday,1
27,60,72484,0,99,0.0,1,54488.53493366984,26591.96771,0.0,11.191134922884999,0.0,0.0,0,1,1,F,0.0,Rent,Parking Lot,Online,Large,black,Monday,0
44,76,121274,0,50,627.67,4,36061.36910350257,30486.77917,6.4436064767381716,11.705815973113417,0.005175592661306946,0.0,1,0,1,M,0.0,Rent,Parking Lot,Phone,Large,red,Saturday,0
78,33,97392,0,16,2556.26,9,15520.298679874935,16381.252219999998,7.846691651780151,11.486509618464794,0.026246855523497585,0.0,1,0,1,M,1.0,Rent,Highway,Phone,Compact,white,Monday,0
35,54,111367,1,85,0.0,1,15000.0,20818.58868,0.0,11.620595312068403,0.0,0.0,1,0,1,F,0.0,Rent,Local,Phone,Medium,other,Thursday,0
50,90,67850,0,55,4167.67,5,40293.62189961772,37517.89462,8.335352319074998,11.125069403547922,0.06142385521215605,0.0,1,1,1,M,1.0,Rent,Highway,Online,Large,white,Tuesday,0
23,66,68336,0,13,0.0,2,55388.68817684986,13846.22779,0.0,11.132206626549452,0.0,1.0,1,1,1,M,0.0,Rent,Parking Lot,Online,Large,white,Sunday,1
42,38,66443,12,1,0.0,1,15000.0,25404.2342,0.0,11.104114766610968,0.0,0.0,1,0,1,F,1.0,Own,Highway,Phone,Large,blue,Thursday,0
56,54,109823,0,5,5208.83,1,34026.11196683999,11658.31579,8.558302504656515,11.60663436340758,0.04742888621794872,1.0,0,0,1,M,1.0,Rent,Highway,Phone,Compact,gray,Sunday,0
31,80,48265,1,70,0.0,1,15000.0,12266.56341,0.0,10.784482658015559,0.0,0.0,1,1,1,F,1.0,Own,Parking Lot,Broker,Large,other,Friday,1
56,65,65098,0,2,6544.2,1,23095.089606757097,4943.199638,8.786487235554741,11.083664467095577,0.10052688981397563,1.0,1,1,0,M,1.0,Own,Local,Broker,Compact,black,Saturday,0
34,89,116965,3,17,327.66,1,20906.58806204536,4601.094803,5.795023781753144,11.66963857325743,0.002801326881315938,0.0,1,1,1,M,1.0,Own,Parking Lot,Broker,Medium,silver,Monday,0
44,85,104120,1,27,2021.42,1,23331.15909350432,22076.24297,7.612050093144147,11.553308963365108,0.019414143160361504,0.0,1,1,1,M,1.0,Own,Parking Lot,Online,Compact,black,Sunday,0
38,70,58709,0,22,5224.97,1,15000.0,8866.36053,8.561395705535952,10.980365349058232,0.08899625276784194,0.0,0,1,1,M,1.0,Rent,Local,Phone,Large,red,Tuesday,0
55,75,30975,11,100,0.0,1,15000.0,18541.12594,0.0,10.340967990076303,0.0,0.0,1,0,0,F,1.0,Own,Local,Phone,Medium,silver,Thursday,0
23,74,97021,0,75,0.0,4,50838.4097443527,38898.53022,0.0,11.482693035893064,0.0,0.0,1,0,1,F,0.0,Rent,Parking Lot,Online,Compact,black,Friday,0
41,60,119490,9,36,0.0,1,32950.16844439064,20417.59657,0.0,11.690996333709943,0.0,0.0,0,1,1,F,0.0,Rent,Local,Broker,Medium,black,Monday,0
34,71,104903,0,25,0.0,1,46525.691748572615,20438.11521,0.0,11.560800925211261,0.0,0.0,0,1,1,F,0.0,Own,Parking Lot,Broker,Compact,gray,Tuesday,1
41,85,52957,0,75,1123.76,1,21722.446158879426,18691.18935,7.025324958546395,10.877254425547346,0.02121983458589826,0.0,0,1,1,M,1.0,Rent,Local,Broker,Compact,silver,Wednesday,0
51,86,84539,0,2,0.0,6,40715.92302253148,9860.299919,0.0,11.34498007412078,0.0,0.0,1,0,1,M,0.0,Own,Highway,Online,Medium,other,Monday,0
30,95,79278,1,16,0.0,5,15000.0,21440.74307,0.0,11.280728555402623,0.0,1.0,1,0,0,M,0.0,Own,Local,Broker,Compact,other,Tuesday,1
46,89,82638,8,5,0.0,1,15000.0,20127.72621,0.0,11.322237003042668,0.0,0.0,0,1,1,F,1.0,Rent,Local,Broker,Large,silver,Tuesday,0
48,94,117565,0,25,0.0,1,56582.87535914797,29515.16899,0.0,11.674755156998419,0.0,1.0,0,0,1,F,0.0,Own,Local,Phone,Compact,black,Tuesday,0
40,80,50080,0,75,1880.13,11,15000.0,12262.34279,7.53962793908727,10.82139697362574,0.0375417823126535,1.0,1,1,0,F,1.0,Own,Highway,Broker,Medium,black,Monday,0
43,73,101008,0,1,0.0,1,15000.0,15439.77556,0.0,11.522964900764324,0.0,0.0,1,1,1,M,1.0,Rent,Parking Lot,Broker,Large,blue,Tuesday,0
52,72,109302,5,60,0.0,1,39906.06981302335,23767.14695,0.0,11.601879121180454,0.0,0.0,1,1,1,F,1.0,Rent,Local,Broker,Large,blue,Sunday,0
39,41,76367,0,56,0.0,7,35543.12056511433,18114.90251,0.0,11.243319039245678,0.0,0.0,1,1,0,M,1.0,Own,Parking Lot,Broker,Large,blue,Monday,1
32,75,122579,2,35,6673.46,3,16382.039716973317,17114.37085,8.806043581119555,11.716519157039723,0.0544416707456355,0.0,0,0,1,F,0.0,Rent,Local,Broker,Large,gray,Wednesday,0
50,86,113874,0,99,0.0,1,15000.0,28928.62735,0.0,11.642856634562259,0.0,0.0,0,0,1,F,1.0,Own,Local,Broker,Large,silver,Sunday,0
57,65,98818,4,88,0.0,3,15000.0,27063.67989,0.0,11.501045172939513,0.0,0.0,1,0,1,M,1.0,Rent,Parking Lot,Broker,Compact,white,Thursday,0
35,85,116014,0,27,0.0,1,15000.0,11244.58289,0.0,11.661474772073467,0.0,0.0,1,1,0,M,0.0,Rent,Local,Online,Large,gray,Saturday,0
43,70,114986,0,100,10135.11,6,16212.405185206828,18716.21002,9.22385957434935,11.652574357477231,0.08814135510970805,0.0,1,1,0,F,1.0,Own,Parking Lot,Broker,Large,gray,Thursday,1
37,81,35618,0,3,3567.09,1,41775.61049093575,18081.22522,8.17978571759702,10.480634482333901,0.10014570875094753,0.0,0,1,1,M,1.0,Own,Parking Lot,Broker,Medium,gray,Wednesday,0
24,86,67985,3,38,0.0,4,15000.0,5977.18278,0.0,11.12705708060862,0.0,0.0,0,1,1,F,1.0,Rent,Local,Broker,Large,silver,Friday,0
37,76,87405,0,84,11792.54,1,15000.0,17205.48069,9.375307202916996,11.378319209172915,0.1349168249319269,0.0,0,0,1,F,0.0,Rent,Parking Lot,Phone,Medium,blue,Thursday,0
32,94,55093,0,97,0.0,1,40872.60360165714,38796.73845,0.0,10.916796096289781,0.0,0.0,1,0,1,M,0.0,Rent,Local,Broker,Medium,red,Friday,0
28,95,90238,10,76,5951.64,8,15000.0,34871.82733,8.691590097614048,11.410216985110202,0.06595418832212237,0.0,1,1,1,F,0.0,Rent,Parking Lot,Online,Large,white,Monday,0
50,51,97983,13,76,8421.59,1,27646.21218669097,31715.23739,9.038672660887018,11.492559479017356,0.08594862426518615,1.0,0,1,0,M,1.0,Rent,Local,Phone,Compact,gray,Monday,0
42,70,83084,0,65,0.0,2,15000.0,34713.46243,0.0,11.327619459135313,0.0,0.0,1,1,0,M,1.0,Rent,Parking Lot,Online,Medium,blue,Saturday,1
43,87,92764,1,63,5362.95,9,15000.0,19692.35522,8.587455922956186,11.437824692460978,0.057812213658168486,0.0,1,0,0,M,1.0,Rent,Highway,Broker,Compact,white,Tuesday,0
47,83,65966,0,17,11120.27,1,15000.0,10641.6278,9.316614769916358,11.09690989596688,0.16857322600694288,0.0,1,1,1,M,1.0,Rent,Highway,Phone,Compact,red,Monday,0
51,82,97856,0,74,734.64,1,15000.0,17052.74634,6.600740868630781,11.49126250833397,0.007507281032527055,0.0,0,1,0,F,1.0,Rent,Parking Lot,Online,Compact,silver,Thursday,0
19,44,36281,0,85,0.0,1,44357.00807325976,36775.85104,0.0,10.499077029501269,0.0,0.0,1,1,1,M,0.0,Rent,Highway,Phone,Large,black,Thursday,1
50,66,62516,0,21,8871.26,3,15000.0,22900.9622,9.090684834281593,11.0431937987392,0.14190156277492522,0.0,1,0,1,M,1.0,Rent,Parking Lot,Broker,Large,gray,Friday,0
57,92,30601,3,93,0.0,1,15000.0,19797.74862,0.0,10.328820645281759,0.0,1.0,1,1,1,F,0.0,Own,Parking Lot,Phone,Large,white,Wednesday,0
33,51,48656,0,84,2150.79,1,52554.69852086168,5280.672833,7.674055332876959,10.792550962155799,0.0442030951353351,0.0,0,0,1,F,1.0,Own,Highway,Phone,Compact,other,Thursday,0
24,88,105125,2,0,0.0,1,23867.75801533589,11177.01558,0.0,11.562914909715143,0.0,0.0,1,1,1,M,0.0,Own,Highway,Online,Compact,gray,Wednesday,0
52,79,83634,0,87,0.0,1,15000.0,39817.97273,0.0,11.334217371746108,0.0,0.0,1,0,1,F,1.0,Own,Local,Broker,Large,silver,Wednesday,0
42,87,30624,0,49,0.0,1,15000.0,40884.14279,0.0,10.329571947847029,0.0,0.0,0,1,1,F,1.0,Own,Parking Lot,Broker,Medium,white,Sunday,0
49,48,50956,5,49,0.0,3,39810.08685432695,16066.70293,0.0,10.83873741881143,0.0,0.0,1,1,1,F,1.0,Rent,Highway,Broker,Medium,silver,Sunday,0
36,43,80368,4,51,0.0,1,32760.27038913581,12370.90566,0.0,11.294383808675704,0.0,0.0,1,1,1,M,1.0,Rent,Highway,Broker,Large,white,Tuesday,0
41,73,106003,1,9,178.33,1,15000.0,11058.5423,5.189227683960333,11.571232108231282,0.0016822950077355573,0.0,1,0,1,M,1.0,Own,Local,Broker,Large,black,Wednesday,1
49,62,91905,0,12,0.0,3,62953.87566194624,25696.58617,0.0,11.428521594569496,0.0,1.0,0,1,0,F,1.0,Own,Local,Broker,Large,red,Sunday,1
39,72,100797,0,51,2060.56,1,15000.0,28675.56813,7.631218256744027,11.520873793152724,0.02044246909660906,0.0,0,0,1,F,1.0,Rent,Local,Phone,Compact,red,Sunday,0
43,79,72148,1,100,0.0,1,15000.0,22080.5716,0.0,11.186488704092106,0.0,0.0,0,1,0,M,1.0,Own,Local,Phone,Medium,silver,Tuesday,0
53,60,102033,0,84,6024.1,4,64675.1269245652,8116.041054,8.703689355731493,11.533061370056528,0.05904012388027521,0.0,1,0,1,F,1.0,Own,Local,Broker,Large,blue,Monday,0
55,54,121485,11,39,4606.9,1,26095.33384161826,26801.58227,8.435527500751359,11.707554308786227,0.037921241953805376,0.0,0,1,1,M,1.0,Own,Highway,Broker,Medium,other,Thursday,0
29,41,106670,0,10,3147.41,1,15000.0,77426.8362,8.054652842479742,11.577504610282627,0.029505770078090576,0.0,0,1,1,M,0.0,Rent,Parking Lot,Online,Large,silver,Wednesday,0
44,79,99546,19,56,0.0,1,15000.0,18823.27075,0.0,11.50838517342801,0.0,0.0,1,1,1,M,1.0,Own,Local,Broker,Compact,other,Friday,0
44,77,123029,21,27,0.0,1,35916.52745778946,15891.0422,0.0,11.720183507054214,0.0,0.0,0,1,0,F,1.0,Own,Parking Lot,Broker,Large,blue,Tuesday,0
34,75,92575,8,90,597.47,1,15000.0,28744.03002,6.394376398428429,11.435785207775861,0.006453832526788801,0.0,0,1,1,F,1.0,Own,Parking Lot,Online,Medium,black,Tuesday,0
